handle,Tweet,Retweet,Reply,Total,#tweets,#followers,#friends,Joining Date,n-cubit related %age
pinki61633541,1,0,0,1,1,0,0,Sun May 14 14:36:56 2017,1.0
pinki65332124,1,0,0,1,1,0,1,Mon May 15 00:56:27 2017,1.0
pinkysi65081369,1,0,0,1,2,0,20,Tue May 09 12:50:54 2017,0.5
piramanayagamrs,1,0,0,1,1,0,0,Sun May 14 05:25:11 2017,1.0
pkhandelwal033,1,0,0,1,4,0,1,Fri May 12 14:38:07 2017,0.25
pkm21,2,0,0,2,62,27,326,Thu Sep 24 06:10:28 2009,0.0322580645161
pksinha_10,1,0,0,1,1582,80,119,Fri Aug 19 14:23:25 2011,0.00063211125158
pkumardb,1,0,0,1,31,9,1,Sat Mar 11 04:59:13 2017,0.0322580645161
pkusumakumari,1,0,0,1,1,0,1,Thu May 11 13:53:53 2017,1.0
plakshmi19,1,0,0,1,1,0,1,Sat May 13 15:12:03 2017,1.0
plalitha_snc,1,0,0,1,1,1,2,Wed May 10 16:08:12 2017,1.0
pld1943,1,1,0,2,2,4,39,Fri May 12 21:58:27 2017,1.0
pljagota,1,0,0,1,1,5,88,Sat May 13 10:46:57 2017,1.0
pmalathi660,1,0,0,1,1,0,0,Fri May 12 03:36:05 2017,1.0
pnsarma22,1,0,0,1,1,1,1,Sun May 14 00:34:44 2017,1.0
pnsatsangi1,1,2,0,3,23,2,4,Sun May 14 00:21:18 2017,0.130434782609
poloolop,0,1,0,1,1502,362,237,Wed Mar 28 12:40:55 2007,0.000665778961385
pooja311998,1,0,0,1,1,2,51,Sun May 14 05:03:50 2017,1.0
pooja97445910,0,1,0,1,3,1,1,Sun May 14 02:33:55 2017,0.333333333333
pooja_satsangi,1,1,0,2,2,33,90,Sun May 14 07:02:53 2017,1.0
poojaku42663788,1,0,0,1,1,1,23,Sun May 14 05:34:10 2017,1.0
poojapant1405,1,0,0,1,1,0,2,Sun May 14 07:13:03 2017,1.0
poojash25968546,1,0,0,1,1,0,0,Sun May 14 04:11:57 2017,1.0
poojasharma1806,1,0,0,1,1,0,0,Sun May 14 05:31:12 2017,1.0
poojasharma2702,1,0,0,1,1,0,1,Sat May 13 12:45:22 2017,1.0
poonam23135690,1,0,0,1,1,0,0,Sun May 14 00:23:40 2017,1.0
poonam_sharan,1,0,0,1,1,0,0,Sun May 14 04:57:50 2017,1.0
poonamabha,1,0,0,1,1,3,0,Fri May 12 01:40:12 2017,1.0
poonamgulati58,1,0,0,1,1,4,1,Wed May 10 11:22:34 2017,1.0
poonamrp1980,0,1,0,1,11,3,3,Fri May 12 14:09:19 2017,0.0909090909091
poonamsardana,1,0,0,1,2,50,16,Fri Dec 04 16:51:16 2009,0.5
poonamseth_71,1,0,0,1,8,2,0,Thu May 11 02:35:25 2017,0.125
pooniarohit,0,3,0,3,69,46,234,Wed Mar 10 10:53:25 2010,0.0434782608696
posttosapna,1,0,0,1,124,64,52,Thu Feb 23 16:17:28 2012,0.00806451612903
pp_arora,1,0,0,1,1,2,0,Fri May 12 13:10:33 2017,1.0
ppaliwal13,0,1,0,1,4,0,2,Fri May 12 12:04:57 2017,0.25
ppradeep_9,1,0,0,1,1,1,2,Sun May 14 06:51:55 2017,1.0
ppriya9,1,0,0,1,1,0,2,Sun May 14 06:48:49 2017,1.0
ppsrivastavavn,1,0,0,1,3,2,0,Wed May 10 14:33:21 2017,0.333333333333
prab_prasad,1,0,0,1,1,0,1,Sun May 14 07:03:26 2017,1.0
prabhagogia1,1,0,0,1,1,0,0,Wed May 10 06:27:46 2017,1.0
prabhavati7874,1,5,0,6,26,5,33,Sat May 27 12:49:10 2017,0.230769230769
prabhjotkaur3b1,1,0,0,1,1,0,1,Sun May 14 04:51:57 2017,1.0
prabhu99529393,0,1,0,1,2,0,1,Sun May 14 14:11:12 2017,0.5
prabhud46158878,0,1,0,1,2,0,1,Sun May 14 14:08:18 2017,0.5
prabhudayal1010,1,0,0,1,1,1,0,Sun May 14 02:11:15 2017,1.0
prabhulal_0903,1,0,0,1,1,0,20,Sun May 14 04:44:19 2017,1.0
pradeep8033,1,0,0,1,1,0,15,Fri May 12 11:35:46 2017,1.0
pradeep81379423,1,0,0,1,1,1,1,Fri May 12 12:38:55 2017,1.0
pradeepkmandal3,1,0,0,1,2,2,20,Sun May 14 00:21:04 2017,0.5
pradipk03178048,1,0,0,1,1,0,0,Sun May 14 04:15:00 2017,1.0
pradyuman_verma,2,10,0,12,388,65,131,Sat Mar 11 08:31:02 2017,0.0309278350515
praful_086240,1,0,0,1,1,4,26,Sun May 14 12:26:18 2017,1.0
pragatisuri4,1,0,0,1,5,1,1,Tue May 09 17:18:33 2017,0.2
prahladuikey7,1,0,0,1,3,0,0,Sun May 14 01:44:19 2017,0.333333333333
prak_noida,0,1,0,1,2,3,2,Sun May 14 01:46:52 2017,0.5
prakash_ami,1,0,0,1,1,6,74,Sun May 14 06:15:13 2017,1.0
prakash_dua,1,0,0,1,4,0,0,Sat May 13 15:19:43 2017,0.25
prakash_umang,1,0,0,1,1,15,90,Sat May 13 02:21:13 2017,1.0
prakash_ur,2,0,0,2,1028,105,136,Thu May 13 01:39:54 2010,0.00194552529183
prakashaditiya,1,0,0,1,5,32,127,Sat May 13 05:35:19 2017,0.2
prakashsaran,1,1,0,2,13,34,49,Wed Nov 11 07:33:14 2009,0.153846153846
prakriti_grover,1,0,0,1,1,0,2,Sat May 13 15:51:31 2017,1.0
prakritishriva9,1,0,0,1,5,0,21,Tue May 09 12:29:38 2017,0.2
prameela2017d,1,0,0,1,1,0,0,Sat May 13 06:51:46 2017,1.0
pramiladrnn,1,0,0,1,1,6,41,Wed May 10 14:12:56 2017,1.0
pramodk88925641,0,1,0,1,5,1,21,Sun May 14 05:20:38 2017,0.2
pramodkalerrb,1,0,0,1,3,0,20,Sun May 14 03:14:22 2017,0.333333333333
pranati_raj,3,0,0,3,3,4,5,Thu May 25 07:51:50 2017,1.0
prao6118,1,0,0,1,1,0,0,Fri May 12 03:58:30 2017,1.0
prasad2_m,1,1,0,2,2,0,0,Mon May 15 05:25:23 2017,1.0
prasad8591,1,0,0,1,2,8,10,Thu May 11 03:00:37 2017,0.5
prasad_barnwal,0,1,0,1,4,0,2,Sun May 14 07:33:41 2017,0.25
prasad_gur,0,17,0,17,246,100,282,Tue Jul 07 06:08:24 2015,0.0691056910569
prasad_soami,1,0,0,1,1,1,0,Sun May 14 01:59:43 2017,1.0
prasadaraju1955,1,0,0,1,1,2,1,Sun May 14 00:46:37 2017,1.0
prasadr94976198,1,0,0,1,1,0,0,Sun May 14 03:17:45 2017,1.0
prasadrao76,1,1,0,2,3,3,73,Sat May 13 02:59:48 2017,0.666666666667
prasadraokadapa,1,0,0,1,5,2,1,Sun May 14 13:14:25 2017,0.2
prasadrs435,1,0,0,1,0,0,0,Sun May 14 07:50:56 2017,inf
prasadupadhyay,1,0,0,1,11,46,39,Fri Mar 12 16:43:04 2010,0.0909090909091
prasanta_khilar,1,0,0,1,1,1,90,Thu May 11 15:26:55 2017,1.0
prashansaratan1,1,0,0,1,1,0,20,Sun May 14 00:13:54 2017,1.0
prashant2685,1,0,0,1,169,87,183,Fri Apr 13 13:46:31 2012,0.00591715976331
prashantjani33,1,0,0,1,4,0,31,Tue May 16 01:23:52 2017,0.25
prashantmeru,1,1,0,2,2,33,10,Sat Jun 06 02:02:50 2009,1.0
pratapvg,1,1,0,2,2,1,0,Thu May 11 15:10:12 2017,1.0
pratibhaawast11,1,0,0,1,2,0,20,Sun May 14 04:32:08 2017,0.5
pratibhar1,1,0,0,1,1,0,0,Sun May 14 03:33:19 2017,1.0
pratibharn,1,0,0,1,18,0,1,Wed May 10 12:28:39 2017,0.0555555555556
pratima43563928,0,0,1,1,1,0,0,Sun May 14 05:33:25 2017,1.0
pratima_kaushik,1,0,0,1,1,1,0,Fri May 12 12:21:31 2017,1.0
pratitigupta,1,1,0,2,2,0,88,Sun May 14 04:47:44 2017,1.0
pratulkant,2,1,0,3,8,0,1,Sun May 14 00:39:31 2017,0.375
praviku12070257,1,0,0,1,1,0,0,Sun May 14 14:43:43 2017,1.0
pravrithi,1,0,0,1,1,0,0,Sun May 14 17:08:17 2017,1.0
prbodhika,1,1,0,2,2,0,21,Sat May 13 18:18:19 2017,1.0
preeta_ummatt,1,0,0,1,1,2,20,Sun May 14 05:24:30 2017,1.0
preethamt,0,1,0,1,98,20,118,Fri Jun 12 17:33:24 2009,0.0102040816327
preethivanthi,0,1,0,1,4,0,1,Sun May 14 12:20:35 2017,0.25
preeti07_preeti,0,1,0,1,21,12,30,Thu Oct 23 01:09:19 2014,0.047619047619
preeti1077,1,0,0,1,4,0,3,Sun May 14 04:03:39 2017,0.25
preeti43204421,0,1,0,1,1,1,1,Mon May 15 11:21:05 2017,1.0
preeti_satsangi,0,1,0,1,1,3,21,Mon May 15 13:39:45 2017,1.0
preetikasaini1,0,1,0,1,11,1,20,Sun May 14 04:26:19 2017,0.0909090909091
preetimauryaji1,1,0,0,1,4,0,0,Sun May 14 00:47:44 2017,0.25
preetkumari770,1,1,0,2,2,0,1,Wed May 10 10:02:22 2017,1.0
prem06958248,0,1,0,1,9,2,1,Sun May 14 12:28:11 2017,0.111111111111
premPra58737711,1,1,0,2,0,0,0,Thu May 11 12:35:27 2017,inf
prem_0612,1,0,0,1,1,4,2,Sun May 14 16:04:50 2017,1.0
prem_adhar,0,1,0,1,24,4,19,Wed May 10 14:12:54 2017,0.0416666666667
prem_bilas,1,0,0,1,1,0,1,Sun May 14 04:23:21 2017,1.0
prem_kolluru,1,0,0,1,1,0,1,Sat May 13 02:14:11 2017,1.0
prem_prakash84,1,1,0,2,20,4,4,Tue May 16 20:01:20 2017,0.1
prem_puneeta,1,0,0,1,1,0,0,Sun May 14 06:03:21 2017,1.0
premade16054376,1,0,0,1,1,0,0,Sun May 14 05:36:43 2017,1.0
premade16848618,1,0,0,1,1,0,20,Sun May 14 02:02:58 2017,1.0
premala15,1,0,0,1,1,1,0,Sun May 14 13:51:34 2017,1.0
premalathars12,1,0,0,1,1,0,0,Sun May 14 07:01:24 2017,1.0
premanadharaju,1,2,0,3,3,0,0,Fri May 12 12:35:30 2017,1.0
premanarayanan6,1,0,0,1,1,0,0,Sun May 14 07:42:13 2017,1.0
premapreeti1999,1,0,0,1,1,1,21,Sat May 13 07:26:40 2017,1.0
premavathi_r,1,0,0,1,1,2,21,Thu May 11 15:34:26 2017,1.0
prembani,1,0,0,1,9,10,16,Sat May 13 10:55:41 2017,0.111111111111
prembhandari55,1,0,0,1,1,1,21,Sun May 14 04:54:57 2017,1.0
prembihari55,1,0,0,1,1,1,1,Sat May 13 13:02:17 2017,1.0
premcha84842720,1,0,0,1,1,0,0,Sun May 14 13:44:45 2017,1.0
premchandmandl2,1,0,0,1,2,2,20,Sat May 13 04:36:19 2017,0.5
premcharan79922,0,1,0,1,3,0,22,Mon May 15 04:10:22 2017,0.333333333333
premdasrb,1,1,0,2,2,0,0,Sun May 14 13:58:34 2017,1.0
premdayal7,0,1,0,1,2,0,2,Sat May 13 06:25:17 2017,0.5
premdbhatnagar,1,0,0,1,1,1,2,Sat May 13 11:09:13 2017,1.0
premdulari1930,1,0,0,1,1,2,1,Sat May 13 13:31:48 2017,1.0
premjerath007,1,0,0,1,4,2,3,Sun May 14 01:00:14 2017,0.25
premkum75056163,1,0,0,1,0,0,0,Thu May 11 12:24:14 2017,inf
premkumar8033,1,0,0,1,1,0,3,Wed May 10 18:38:46 2017,1.0
premkumariabeer,1,0,0,1,4,4,7,Mon May 15 04:15:49 2017,0.25
premkumariblr,1,0,0,1,4,1,21,Sun May 14 01:01:14 2017,0.25
premkumarigupta,1,2,0,3,3,2,3,Sat May 13 16:12:22 2017,1.0
premlalrb,1,1,0,2,2,2,21,Mon May 15 03:13:29 2017,1.0
premlatagupta9,1,0,0,1,1,3,45,Sun May 14 13:03:38 2017,1.0
premmandal123,1,0,0,1,2,7,1,Sat May 13 16:08:13 2017,0.5
premprakashz,0,3,0,3,24,9,61,Sun May 14 02:06:29 2017,0.125
premprasadgoli,1,0,0,1,1,1,3,Thu May 11 05:42:23 2017,1.0
prempreethi,1,1,0,2,112,49,144,Mon Jul 01 09:22:35 2013,0.0178571428571
prempyari2017,1,0,0,1,1,0,0,Sat May 13 05:23:41 2017,1.0
prempyarirawat,1,0,0,1,1,0,20,Sun May 14 06:51:02 2017,1.0
prempyarivn,0,0,1,1,1,0,0,Sun May 14 03:51:21 2017,1.0
premrajkanwar,1,1,0,2,2,0,20,Sun May 14 04:30:25 2017,1.0
premrajsharma62,0,1,0,1,33,3,30,Sun May 07 02:16:16 2017,0.030303030303
premsaransharma,2,0,0,2,2,4,2,Sun May 14 02:33:41 2017,1.0
premsaranummatt,1,0,0,1,2,3,1,Sun May 14 01:15:54 2017,0.5
premsarup2,1,1,0,2,2,0,0,Thu May 11 02:34:50 2017,1.0
premsudhars,1,0,0,1,6,0,23,Thu May 11 15:27:20 2017,0.166666666667
premsundaram,0,1,0,1,64,54,24,Mon Jan 05 03:51:26 2009,0.015625
premswaroop99,0,1,0,1,9,2,1,Sat May 13 06:53:29 2017,0.111111111111
premswarup20,1,0,0,1,1,1,0,Sun May 14 05:26:21 2017,1.0
premswarup2808,1,0,0,1,17,2,0,Thu May 11 00:43:40 2017,0.0588235294118
premtaranga,1,0,0,1,1,8,24,Fri May 12 07:45:48 2017,1.0
premvarsha22,1,0,0,1,2,1,0,Sun May 14 06:02:06 2017,0.5
prernashrivas15,1,0,0,1,4,1,20,Sun May 14 05:57:30 2017,0.25
primejaish,1,0,0,1,5,5,23,Tue Aug 26 04:04:30 2014,0.2
prince9773,0,1,0,1,17,0,1,Tue May 16 01:15:27 2017,0.0588235294118
pritam16436257,1,0,0,1,1,0,1,Sun May 14 10:07:31 2017,1.0
pritammanikpur1,0,6,0,6,41,2,4,Sun May 14 05:31:33 2017,0.146341463415
pritamsarwan1,0,1,0,1,86,2,4,Sun May 14 05:41:53 2017,0.0116279069767
prithvi15976859,1,0,0,1,1,8,83,Sun May 14 04:12:39 2017,1.0
prithvi83879441,1,0,0,1,1,0,9,Sun May 14 07:30:10 2017,1.0
pritikasaran14,1,0,0,1,16,1,2,Sat May 13 05:33:43 2017,0.0625
pritisaxena28,1,0,0,1,1,4,21,Fri May 19 02:00:15 2017,1.0
priya_jayant,2,18,0,20,81,55,28,Thu May 22 07:32:48 2014,0.246913580247
priyabhanu6,1,0,0,1,2,1,20,Sun May 14 01:02:30 2017,0.5
priyagoel2233,1,0,0,1,4,1,22,Mon May 15 17:00:08 2017,0.25
priyalalkhanna1,1,0,0,1,5,4,24,Sun May 14 00:32:33 2017,0.2
priyank68638425,0,1,0,1,3,0,1,Sun May 14 05:29:38 2017,0.333333333333
priyank86262404,0,1,0,1,3,0,1,Sun May 14 05:32:57 2017,0.333333333333
priyanka1405,1,0,0,1,89,14,178,Thu Apr 22 15:45:57 2010,0.0112359550562
priyankaA_d,1,0,0,1,161,31,474,Tue Nov 15 08:14:55 2016,0.00621118012422
priyankacheruk1,1,0,0,1,1,4,4,Sat Dec 01 09:00:38 2012,1.0
priyankanagar06,1,0,0,1,1,2,3,Fri May 19 09:43:09 2017,1.0
priyasatsangi1,1,0,0,1,1,0,1,Sun May 14 14:02:26 2017,1.0
priyatiwarivn,0,0,1,1,1,0,0,Sun May 14 08:01:50 2017,1.0
prjpantulu,1,0,0,1,8,2,1,Thu May 11 01:59:33 2017,0.125
prmadhava,1,0,0,1,28,1066,49,Fri Dec 31 16:07:27 2010,0.0357142857143
promil_gupta,1,0,0,1,0,0,0,Thu May 11 11:17:42 2017,inf
promila933,1,0,0,1,2,0,0,Sat May 13 14:31:54 2017,0.5
promila_kohly,2,0,0,2,6,0,3,Thu May 11 14:01:00 2017,0.333333333333
prudhviraj87,1,1,0,2,29549,1206,651,Sat Sep 19 10:48:56 2009,6.768418559e-05
ps353070,0,2,0,2,5,0,24,Sat May 13 23:49:07 2017,0.4
psanthiswaroop2,1,0,0,1,15,1,1,Thu May 11 13:33:55 2017,0.0666666666667
psantprasad,1,0,0,1,4,2,20,Fri May 12 11:06:15 2017,0.25
psatsangi22,1,0,0,1,2,7,4,Tue May 09 01:38:09 2017,0.5
psatsangi45,1,0,0,1,1,2,1,Fri May 12 05:58:50 2017,1.0
psatyasree828,1,0,0,1,11,19,35,Mon Jul 27 16:35:14 2015,0.0909090909091
psharan_indore,1,0,0,1,1,0,0,Sat May 13 15:14:48 2017,1.0
pslrajyam1,1,1,0,2,2,0,0,Fri May 12 14:01:38 2017,1.0
psngupta2,1,1,0,2,2,4,1,Fri May 12 13:57:13 2017,1.0
psraju1955,1,0,0,1,3,0,2,Sun May 14 15:29:38 2017,0.333333333333
pssatsangi08,0,1,0,1,15,14,3,Sun May 14 12:51:27 2017,0.0666666666667
pssswaroop2,1,0,0,1,16,0,1,Thu May 11 13:48:28 2017,0.0625
pssudhish,0,1,0,1,17,18,0,Sun Mar 12 08:16:57 2017,0.0588235294118
psubbalakshmi2,1,0,0,1,1,1,0,Sun May 14 00:43:36 2017,1.0
psuratpyari,1,0,0,1,1,2,2,Wed May 10 15:08:23 2017,1.0
psuryakumar1234,1,1,0,2,2,0,0,Sun May 14 02:23:36 2017,1.0
psvsatsangi,0,3,0,3,352,64,239,Tue Sep 23 15:55:27 2014,0.00852272727273
puja50445639,1,0,0,1,2,0,20,Sun May 14 06:38:54 2017,0.5
pujakum77704506,1,0,0,1,1,0,0,Sun May 14 05:05:48 2017,1.0
pujasatsangi,2,0,0,2,2,41,10,Fri Jun 12 12:46:55 2009,1.0
pullamraju1234,1,0,0,1,2,1,1,Fri May 12 02:11:44 2017,0.5
punia_meena,1,0,0,1,1,0,20,Sun May 14 00:50:52 2017,1.0
punj_ritu,1,0,0,1,1,1,0,Sun May 14 05:08:25 2017,1.0
punnis3,1,0,0,1,1,0,0,Sun May 14 00:34:26 2017,1.0
purshottma,0,1,0,1,4,1,1,Sun May 14 00:34:33 2017,0.25
purusho22387368,1,0,0,1,2,0,20,Sun May 14 00:34:47 2017,0.5
pushpac82126943,1,0,0,1,1,0,0,Sun May 14 04:30:25 2017,1.0
pushpakumari30,1,0,0,1,1,0,1,Sun May 14 04:49:23 2017,1.0
pushpanjalidei,1,0,0,1,1,0,0,Sun May 14 06:09:20 2017,1.0
pushyamikuchi,1,0,0,1,5,6,37,Sat May 13 08:23:08 2017,0.2
pyare19199261,1,0,0,1,1,1,10,Mon May 15 17:13:04 2017,1.0
pyare64437777,1,0,0,1,1,1,10,Mon May 15 16:40:36 2017,1.0
pyarela26749298,1,0,0,1,1,5,9,Sun May 14 07:02:56 2017,1.0
pyares1,1,0,0,1,1,1,12,Mon May 15 16:45:33 2017,1.0
pyaresaini1,1,0,0,1,3,0,9,Sun May 14 07:10:08 2017,0.333333333333
pyaresaini2,1,0,0,1,1,1,10,Mon May 15 16:58:22 2017,1.0
pyari_gur,0,1,0,1,2,0,1,Mon May 15 12:08:22 2017,0.5
pyari_pathalla,0,9,0,9,82,1,5,Sat May 27 16:41:43 2017,0.109756097561
pyari_prem,0,1,0,1,20,3,23,Tue Mar 14 15:58:26 2017,0.05
pyari_prema,1,0,0,1,1,0,71,Sun May 14 01:11:25 2017,1.0
pyari_sahab,1,0,0,1,1,2,1,Sun May 14 03:27:58 2017,1.0
pyari_swami,1,0,0,1,1,1,1,Sat May 13 08:42:35 2017,1.0
pyari_v,1,0,0,1,1,0,0,Sun May 14 03:47:00 2017,1.0
pyari_verma,1,0,0,1,2,0,21,Sat May 13 02:04:30 2017,0.5
pyariswaroop,1,1,0,2,2,0,1,Sun May 14 03:23:24 2017,1.0
pydarammohanrao,1,2,0,3,3,0,0,Fri May 12 01:56:03 2017,1.0
r_prakashrao,1,0,0,1,4,3,44,Thu May 11 00:32:10 2017,0.25
rabi30568444,1,0,0,1,2,0,20,Sun May 14 10:44:05 2017,0.5
rabindr51484221,0,1,0,1,18,1,20,Sun May 14 05:01:07 2017,0.0555555555556
rabindra_poddar,0,1,0,1,3,1,1,Sun May 14 00:40:47 2017,0.333333333333
rachanac23,0,1,0,1,669,76,67,Thu Mar 25 06:25:18 2010,0.00149476831091
rachitabhatrs,0,1,0,1,7,0,1,Sun May 14 06:34:02 2017,0.142857142857
rachitranjan17,0,1,0,1,4,0,20,Sun May 14 05:31:32 2017,0.25
rachna1967,1,0,0,1,6,7,82,Wed Mar 03 08:05:00 2010,0.166666666667
rachna_dayal,1,0,0,1,1,1,0,Sun May 14 04:35:44 2017,1.0
rachnahello,1,0,0,1,2,2,1,Sun May 14 00:14:54 2017,0.5
radh_k,2,0,0,2,3,5,1,Sat May 13 23:04:11 2017,0.666666666667
radha0305,1,0,0,1,1,0,0,Sun May 14 05:42:14 2017,1.0
radha111975,1,0,0,1,2,1,20,Sun May 14 14:15:57 2017,0.5
radha333477,1,0,0,1,5,6,3,Fri May 12 12:43:10 2017,0.2
radha53321754,1,0,0,1,1,0,0,Mon May 15 01:33:38 2017,1.0
radha8033,1,0,0,1,1,11,86,Sun May 14 04:23:58 2017,1.0
radha_kadwal,1,0,0,1,1,0,0,Sun May 14 15:56:17 2017,1.0
radha_kg,1,0,0,1,1,0,0,Thu May 11 13:18:09 2017,1.0
radha_pantula,1,0,0,1,1,1,1,Sun May 14 00:29:08 2017,1.0
radha_singhal,1,0,0,1,1,2,0,Sat May 13 18:08:00 2017,1.0
radhadayalbagh1,0,1,0,1,9,3,1,Sun May 14 00:47:42 2017,0.111111111111
radhakarnwal1,1,0,0,1,8,6,4,Wed May 10 17:01:39 2017,0.125
radhakumar03,1,0,0,1,1,0,0,Sun May 14 05:39:03 2017,1.0
radhamanigupta,1,1,0,2,3,0,1,Sun May 14 04:37:56 2017,0.666666666667
radhanandgoli,0,1,0,1,49,67,43,Mon Jun 15 02:07:17 2009,0.0204081632653
radhaprasada,1,0,0,1,4,3,56,Sun May 14 00:30:38 2017,0.25
radhapyari2017,1,0,0,1,1,0,0,Sat May 13 05:02:48 2017,1.0
radharaani87,1,0,0,1,1,0,1,Sun May 14 04:44:11 2017,1.0
radharamanajay1,1,1,0,2,20,5,24,Sun May 14 00:47:33 2017,0.1
radhasurat,2,0,0,2,3,3,16,Sun May 14 11:14:59 2017,0.666666666667
radhavasista,1,0,0,1,1,1,1,Sun May 14 01:57:16 2017,1.0
radhika35645436,1,0,0,1,1,0,0,Sun May 14 12:42:08 2017,1.0
radhika_uppl,1,0,0,1,1,1,0,Sun May 14 04:57:05 2017,1.0
radhikapalyoung,1,0,0,1,4,0,21,Mon May 15 01:42:59 2017,0.25
raffelshospico,1,0,0,1,5,24,63,Tue Oct 02 05:11:56 2012,0.2
raghavan_tp,1,0,0,1,1,0,0,Sat May 13 09:33:40 2017,1.0
raghbir_chand,1,0,0,1,1,2,0,Sat May 13 04:07:03 2017,1.0
raghukalyanm,1,0,0,1,8,5,33,Fri Oct 19 04:48:59 2012,0.125
raghupuri124,1,0,0,1,1,1,0,Wed May 10 17:51:04 2017,1.0
raghuramGudi,1,2,0,3,641,162,410,Tue Feb 10 05:50:32 2009,0.00468018720749
raghvul,1,1,0,2,2,0,0,Sun May 14 06:54:20 2017,1.0
ragi_2008,1,0,0,1,5,0,0,Sun May 14 05:00:51 2017,0.2
raginias,1,0,0,1,2,0,0,Sun May 14 02:39:25 2017,0.5
raginisinha20,1,0,0,1,4,0,0,Fri May 12 16:14:37 2017,0.25
rahul08061324,1,0,0,1,1,0,0,Sun May 14 13:39:33 2017,1.0
rahul106205,1,0,0,1,5,0,1,Sun May 14 01:33:21 2017,0.2
rahul10mathur,1,1,0,2,5,0,1,Wed May 10 15:09:11 2017,0.4
rahul_nanda_db,1,0,0,1,1,0,2,Sun May 14 04:48:26 2017,1.0
rahul_orbis,1,0,0,1,1,4,11,Tue May 09 16:40:10 2017,1.0
rahulmathur1511,1,0,0,1,6,31,127,Wed Mar 17 18:38:21 2010,0.166666666667
rahulmehra08,1,0,0,1,1,3,6,Sat May 13 09:59:31 2017,1.0
rahulsatsangi12,1,0,0,1,4,0,0,Sun May 14 07:23:28 2017,0.25
rahulsriva2,1,0,0,1,1,0,0,Sun May 14 05:08:44 2017,1.0
rainbowrti1969,1,1,0,2,2,8,50,Sun May 14 01:17:50 2017,1.0
raivikas1963,1,0,0,1,1,2,2,Sat May 13 06:03:57 2017,1.0
raizada_divya,1,0,0,1,1,0,1,Wed May 10 07:12:52 2017,1.0
raj_amesh,1,0,0,1,1,2,21,Sat May 13 09:35:38 2017,1.0
raj_kum51,1,0,0,1,1,1,2,Sun May 14 04:41:28 2017,1.0
raja2391941,0,1,0,1,19,0,0,Thu May 11 01:45:13 2017,0.0526315789474
raja_nukala,0,1,0,1,7,1,21,Sun May 14 00:51:42 2017,0.142857142857
rajabab10343811,1,0,0,1,1,0,0,Sun May 14 06:47:52 2017,1.0
rajan4_all,1,0,0,1,227,24,52,Mon Apr 26 04:42:51 2010,0.00440528634361
rajan_bansiwal,1,0,0,1,1,1,49,Sat May 13 15:50:38 2017,1.0
rajaramk123,1,0,0,1,1,0,2,Sun May 14 04:50:50 2017,1.0
rajat262906,0,1,0,1,4,20,55,Sun May 14 16:04:00 2017,0.25
rajat_saran,0,3,0,3,19,16,3,Fri May 12 07:49:32 2017,0.157894736842
rajbala101956,1,0,0,1,1,0,0,Sun May 14 01:15:15 2017,1.0
rajbeersdrnn,1,0,0,1,1,15,97,Thu May 11 14:26:40 2017,1.0
rajeev_bhala,1,0,0,1,1,0,0,Thu May 11 13:38:03 2017,1.0
rajeevseth65,1,0,0,1,1,2,20,Sun May 14 01:00:43 2017,1.0
rajeevsharma241,1,0,0,1,5,2,1,Fri May 12 11:32:18 2017,0.2
rajendr47002865,1,0,0,1,1,0,2,Sun May 14 04:59:15 2017,1.0
rajendr51352772,1,0,0,1,2,0,21,Sun May 14 01:15:40 2017,0.5
rajesh232106,0,1,0,1,17,0,1,Tue May 16 01:24:11 2017,0.0588235294118
rajesh81631195,0,1,0,1,2,6,1,Sun May 14 01:51:35 2017,0.5
rajesh945453,1,0,0,1,7,6,55,Thu May 11 13:15:45 2017,0.142857142857
rajesh_satsangi,1,0,0,1,4,4,2,Fri May 12 13:13:42 2017,0.25
rajesh_satsngi,0,6,0,6,14,2,2,Sat May 13 18:17:17 2017,0.428571428571
rajesh_sugandhi,1,0,0,1,1,2,29,Sun May 14 04:22:12 2017,1.0
rajeshkumar502,0,2,0,2,12,13,43,Sat May 13 14:39:34 2017,0.166666666667
rajeshpunj5,1,0,0,1,1,2,0,Sun May 14 05:13:01 2017,1.0
rajeshs96887874,0,1,0,1,1,3,1,Sat May 13 16:28:30 2017,1.0
rajesht39282651,1,0,0,1,1,0,20,Sun May 14 04:37:27 2017,1.0
rajeshverma1280,1,0,0,1,1,0,0,Sun May 14 01:05:06 2017,1.0
rajeshw51643874,1,0,0,1,1,0,0,Sun May 14 13:19:43 2017,1.0
rajiivkapoor,1,0,0,1,1,10,49,Sat Apr 04 10:59:25 2015,1.0
rajiiyer07,1,0,0,1,4,2,1,Fri May 12 14:32:34 2017,0.25
rajindergeet,1,0,0,1,1,1,21,Fri May 12 11:59:28 2017,1.0
rajiv11saxena,1,0,0,1,1,0,0,Fri May 12 10:22:23 2017,1.0
rajivku12823431,1,0,0,1,5,4,24,Sat May 13 06:07:57 2017,0.2
rajkaur33342485,1,0,0,1,3,0,0,Sat May 13 11:24:28 2017,0.333333333333
rajkuma13317298,1,0,0,1,1,0,20,Sun May 14 07:05:54 2017,1.0
rajkuma61639714,1,0,0,1,1,0,20,Sun May 14 02:43:17 2017,1.0
rajkumar9177,1,0,0,1,61,9,18,Tue Jun 10 02:50:55 2014,0.016393442623
