handle,tweetType,counts
BKPradhan17,Tweet,1
BKSEHGAL52,Tweet,1
BKrishnaMohan5,Tweet,1
BKumar789,Tweet,1
BLSarka1,Tweet,1
BMAMU1,Tweet,1
BMahakali,Tweet,1
BNR1957,Retweet,1
BNVRGupta1,Tweet,1
BPADMAVATI2,Retweet,1
BPADMAVATI2,Tweet,1
BPGupta03688916,Tweet,1
BPadmavathi6,Tweet,1
BPantangi,Tweet,1
BPremavathi,Tweet,1
BPrinja,Retweet,1
BRAHMAJIRAO5,Retweet,1
BRAJESH70479060,Reply,1
BRAJESH70479060,Retweet,1
BRAJESH70479060,Tweet,1
BRAJESH84131602,Retweet,1
BREKHA12,Tweet,1
BShabdanand,Tweet,2
BSujangarh,Tweet,2
BSunanda1,Tweet,1
BTCBUJJI,Tweet,1
BTCRAMESH786,Tweet,1
BTCVIJAYRAJ786,Tweet,1
BUtrelia,Tweet,1
BVKCHAITANYA1,Tweet,1
BVRamanakumar1,Tweet,1
BVSPrasadRao1,Tweet,1
BVenkatesh1984,Retweet,1
BVijayvarma1,Tweet,1
BaLwInDeR1355,Retweet,1
Baashish14,Retweet,2
Baashish14,Tweet,1
Babitarana1681,Retweet,3
Babitarana1681,Tweet,1
Babla86518652,Tweet,1
BabliKu75905306,Tweet,1
BabuLal73309415,Tweet,2
BabuMudhi,Retweet,3
BabuMudhi,Tweet,2
BabySaini9211,Tweet,1
BachiyaD,Retweet,5
BachuSi40793951,Tweet,1
BadranMam,Tweet,1
BagaiSurabhi,Tweet,1
Bageshwaridevig,Tweet,1
BaghalSangita,Retweet,2
BahadurSrivast,Tweet,1
BaijanSaran,Retweet,1
Bajaj15487362,Retweet,1
BajajBina,Tweet,1
BajajPooja23,Retweet,1
BajajPooja23,Tweet,1
BakshiSugandh,Tweet,1
Bakunth1,Retweet,1
BalaSatsangi,Retweet,5
Balajicharan5,Retweet,1
BalanageshG,Tweet,1
BalbirVirdi0402,Tweet,1
Balbirsingh1941,Tweet,1
BaliSneha,Tweet,1
Baljind50182030,Tweet,1
Baljind90110883,Tweet,1
Baljind98334213,Tweet,1
Balkris97790549,Tweet,1
Balkrishan_123,Tweet,1
BalwVicky,Tweet,1
Balwan03843952,Tweet,1
BalwantSidhu12,Retweet,1
Balwind00004437,Retweet,1
Balwind04641234,Retweet,1
Balwind10085187,Retweet,1
BananiMukherje,Tweet,1
BandanaDevi15,Retweet,2
BandanaGupata,Retweet,6
BandanaGupata,Tweet,1
BandanaGupta10,Retweet,1
Bandanamukesh,Tweet,1
BaniSinhaDB,Tweet,1
BanshiwalMaya,Tweet,1
BansiwalShanti,Retweet,1
Bant97303061,Tweet,1
Bantsin43282552,Retweet,1
Bantsin43282552,Tweet,1
BaranwalRanju,Retweet,3
BaranwalRanju,Tweet,2
BaranwalSant,Tweet,1
BaranwalShanti,Retweet,12
BaranwalSisu,Tweet,1
BarhanRam,Tweet,1
BarnwalJuhi,Retweet,2
BarnwalJuhi,Tweet,1
BarnwalPratima,Retweet,1
BarnwalPratima,Tweet,1
BarnwalSant,Retweet,3
BarnwalSant,Tweet,2
BarwalMandip,Tweet,1
BasakSurat,Retweet,1
Basant63268798,Retweet,1
Basant75831489,Tweet,1
BasantSatsangi,Tweet,1
BasantiPrajapa2,Tweet,1
Baskarrao13,Tweet,1
BassonRai,Tweet,1
BatraDrishti,Tweet,1
BattagiriRajesh,Retweet,1
BattagiriRajesh,Tweet,1
BazazShudha,Retweet,1
BdurgaS,Tweet,1
BeIndian3,Retweet,1
BeMinty,Tweet,1
BechniDevi,Retweet,1
BechniDevi,Tweet,1
BecomingSaksham,Tweet,1
BediGurjeet,Tweet,1
BedikaShreya,Tweet,1
Beena64194173,Tweet,1
BeenaChaurasia,Tweet,1
BeenaDevi9211,Tweet,1
BeenuKapur,Tweet,1
BeheraSushanti,Tweet,1
Bejnath4,Tweet,1
BenaySah,Tweet,1
Bhadra37957769,Tweet,1
BhagelSarla,Reply,1
BhagwanKaur3,Tweet,1
BhagwanShankar5,Tweet,1
BhagwantiTandon,Tweet,1
BhagwatSarup,Tweet,1
BhagwatSwaroop7,Tweet,1
BhagyavatiD,Tweet,1
Bhajankavia,Tweet,1
Bhakti29115645,Tweet,2
BhaktiGujral,Tweet,1
BhaktiShrivast1,Tweet,1
BhaktiSuri,Retweet,1
BhaktiSuri,Tweet,1
Bhakti_Babbar,Retweet,1
BhalaviAnandraj,Tweet,1
BhalaviRamsati,Tweet,1
BhallaReeta,Tweet,1
BhamdariKamal,Retweet,1
BhandariSukriti,Retweet,1
BhandariVandna,Tweet,1
BhanuSah4,Retweet,2
Bhanwar08471677,Tweet,1
Bharani48550755,Tweet,1
Bharani6250,Retweet,1
BharatP26481005,Tweet,1
BharatPrasadSa1,Retweet,1
Bharatb09241075,Tweet,2
BharathiManoha3,Tweet,1
Bharati50357121,Tweet,1
BhardwajGriraj,Retweet,2
BhardwajGriraj,Tweet,1
BhardwajPremdai,Tweet,1
Bharmpal1,Retweet,1
Bharti02769061,Retweet,2
Bharti10Ankit,Tweet,1
Bharti85429985,Tweet,1
BhartiAmit,Tweet,1
BhasinMadan,Retweet,1
Bhaskar04683281,Retweet,1
Bhaskar59044804,Tweet,1
BhaskarKhusbu,Tweet,1
BhaskarSawar,Retweet,1
Bhati_Sunita20,Tweet,1
BhatiaDamyanti,Tweet,1
BhatiaDhun,Tweet,1
BhatiaNihal,Tweet,1
BhatisKanta,Tweet,1
BhatiyaRani,Tweet,1
BhatnagarBala,Tweet,1
BhatnagarLata,Retweet,1
BhatnagarLata,Tweet,1
BhatnagarNeelam,Tweet,1
BhatnagarNeerja,Retweet,2
BhatnagarSant,Retweet,1
BhatnagarSant,Tweet,1
BhatnagarSujeet,Retweet,1
BhatnagarUma,Tweet,1
Bhatnagarjp,Retweet,1
BhattJwaladutt,Tweet,1
Bhavana57102065,Tweet,1
BhaveshkumarSr,Tweet,1
Bhavna33021784,Tweet,1
Bhavna_Abrol,Retweet,1
BhavnaniNeeta,Tweet,1
BhavteshDixit,Tweet,1
Bhawana70305726,Tweet,1
BhawanaDayal,Tweet,1
BhawanaPrakash1,Tweet,1
Bhawani23448137,Tweet,1
BhawaniGollapu1,Retweet,1
BhawaniGollapu1,Tweet,1
BhawnaSinha7,Tweet,1
Bhawnaanand02,Retweet,46
Bhawnaanand02,Tweet,1
Bhayan7,Retweet,1
Bhayan7,Tweet,1
BheemSa17823589,Tweet,1
BhimSin34475616,Retweet,1
BhjansinghVerma,Tweet,1
Bholasa64857136,Retweet,3
Bhupend49521811,Retweet,1
Bhupesh17947648,Retweet,1
Bhupesh66611292,Tweet,1
Bhupesh87790074,Tweet,2
BhupeshDixit2,Tweet,1
Bhupind36167496,Tweet,1
BhutaniDevi,Retweet,1
BhutaniMeenal,Retweet,1
BibhaBarnwal,Tweet,1
BigArabien7,Tweet,1
BihariL45710314,Tweet,1
Billi_mahi,Retweet,1
Billi_mahi,Tweet,1
BimalPrakash16,Tweet,1
BimalSaindane,Tweet,1
Bimlade07853029,Retweet,1
Bimlade62539349,Retweet,1
Bimleshydv9,Tweet,1
BinaYadav3,Tweet,1
Binathi2,Tweet,1
BinayPrem,Tweet,1
BindalSubodh,Tweet,1
Binduku68354580,Tweet,1
BinitaDevi9,Retweet,8
Binna04441153,Tweet,1
BinnyBeena,Tweet,1
Binod05717260,Tweet,1
BinodSa177,Tweet,1
BintiVatsa,Tweet,1
BipinKumarSaxe4,Retweet,1
BipinKumarSriv2,Tweet,1
Birendr19043559,Retweet,1
Birendr80338474,Tweet,1
Birendr89785537,Retweet,1
Birendr89785537,Tweet,1
BirendraP17,Tweet,1
BisaryaSam,Tweet,1
Bishwaj38100529,Tweet,1
Bk73379068,Tweet,1
BlackMagicHere,Tweet,1
BnvrG,Tweet,1
BnvrGuptha,Tweet,1
BobbySaran24,Tweet,2
BogReddy,Tweet,1
BongiSahitya,Tweet,1
Bonthusrinivas6,Retweet,1
Bonthusrinivas6,Tweet,1
BpBaranw,Tweet,1
Braham08166106,Tweet,1
BrahamPNarad,Tweet,1
BrahmPr35347785,Retweet,1
BrahmPr45254921,Retweet,2
BrahmVikram,Retweet,1
BrahmVikram,Tweet,1
Brahmanayaki2,Tweet,1
Bramiredy1,Tweet,1
BrhamSingh4,Tweet,1
BrijArora6,Tweet,1
BrijBhushanGoy1,Tweet,1
BrijKumarMathu1,Tweet,1
BrijKumarMathu3,Tweet,2
BrijMoh44513769,Tweet,1
Brijesh01121978,Tweet,1
Brijesh21567804,Tweet,1
Brijesh62863219,Tweet,1
Brijesh95312636,Retweet,1
Brijlalmehta01,Retweet,2
Brijlalmehta01,Tweet,1
Brijnandan1656,Tweet,1
BurnwalRamesh,Retweet,1
BurnwalRamesh,Tweet,1
BurraJanaki77,Retweet,1
ButaG5,Tweet,1
ButtaSi18544508,Tweet,1
CARakeshNarang1,Tweet,1
CAarathi,Retweet,1
CAarathi,Tweet,1
CChandrakantham,Tweet,1
CGS_Tech,Retweet,1
CHAITAN59930671,Retweet,1
CHANDAN71085999,Retweet,1
CHARAN2BTC,Tweet,1
CHARANBTC,Tweet,1
CHINNA97381494,Retweet,1
CHINNA97381494,Tweet,1
CHPrasa48969041,Tweet,1
CHPrasa51699995,Tweet,1
CHVRamanarao1,Tweet,1
CHlakshmanarao1,Tweet,1
CMShrivastava1,Retweet,2
CMURALIDHARRAO3,Retweet,1
CNJDPRASAD11,Tweet,1
CPraveenu,Retweet,1
CPraveenu,Tweet,1
CPsingh32525233,Tweet,1
CPushpavat,Retweet,1
CPushpavat,Tweet,1
CPyari,Tweet,1
CQPBristol,Retweet,1
CSDMAHARAJTPT,Retweet,2
CSaraswathi3,Retweet,2
CVIJAYALAKSHMI9,Retweet,1
CaprihanKumar,Tweet,1
CaptJBVerma,Tweet,1
ChGPrasad1,Tweet,1
ChGuruPrasad1,Tweet,1
ChJahnavi2,Tweet,1
ChPhanisri2,Tweet,1
ChSrini09290968,Tweet,1
ChSuri2,Tweet,1
ChadhaSuksham,Tweet,1
ChaitanyaRoy6,Tweet,1
ChaitanyaSwar10,Reply,1
ChamartyBharga1,Tweet,2
ChamartyR,Tweet,1
ChampaKhattar,Tweet,1
Chancha75312125,Tweet,1
Chancha96801698,Retweet,1
Chand82593720,Tweet,1
ChandChopra4,Tweet,1
ChandJadoun,Tweet,1
Chandan4003,Retweet,7
Chandan4003,Tweet,1
Chandan50249419,Tweet,1
ChandanNagavolu,Tweet,1
Chandani94,Tweet,1
ChandaniAggarwa,Tweet,1
Chander10750378,Tweet,1
Chander59462445,Tweet,1
Chander95275647,Tweet,1
Chandni28102605,Reply,1
Chandra02303446,Retweet,1
Chandra13031631,Retweet,2
Chandra19117835,Retweet,1
Chandra19634,Retweet,1
Chandra25744625,Tweet,1
Chandra41662133,Tweet,1
Chandra43997187,Tweet,1
Chandra53685430,Tweet,1
Chandra60970270,Retweet,1
Chandra60970270,Tweet,1
Chandra67263548,Reply,1
Chandra73442676,Tweet,1
Chandra73955980,Tweet,1
Chandra94990257,Tweet,1
ChandraBhanGGN,Retweet,1
ChandraDalip,Retweet,1
ChandraDalip,Tweet,1
ChandraKalaTiw8,Tweet,1
ChandraPunam,Retweet,1
ChandraPunam,Tweet,1
ChandraSatsangi,Tweet,1
Chandrabatidevi,Retweet,33
Chandrabatidevi,Tweet,1
ChandrakalaDev,Retweet,1
ChandrakalaDev,Tweet,1
ChandraprabhaP6,Retweet,1
Chandrasekahara,Tweet,1
ChandravathiG,Tweet,1
Chandravati16,Tweet,1
Chani38348625,Retweet,1
Charan67562135,Retweet,1
CharanD28882771,Tweet,1
CharanDasBhati1,Tweet,1
CharanDasi1,Tweet,1
CharanPyari,Retweet,1
CharanRathore2,Retweet,1
CharanSevak,Tweet,1
Charandass1983,Tweet,1
Charankumari07,Retweet,1
ChaundharyS,Tweet,1
ChawlaVironika,Retweet,2
ChawlaVironika,Tweet,1
CheekatlaK,Retweet,1
CheekatlaK,Tweet,1
Chetan23132,Tweet,1
Chetan2913,Tweet,1
Chetan50684949,Tweet,1
ChetanKarekar5,Retweet,3
ChetanS46149429,Tweet,1
ChetanaSrivast1,Reply,1
Chetank71377839,Retweet,1
Chetanm84,Tweet,1
Chetantrivdi96,Retweet,1
Chetantrivdi96,Tweet,1
Chetna8508,Tweet,1
ChetnyaaSharma,Retweet,1
Chhabigupta4,Retweet,1
ChhabraSwami,Tweet,1
ChhaviG09469267,Tweet,2
Chhavibhatia17,Tweet,1
ChhaviramV,Retweet,3
ChhaviramV,Tweet,1
ChhayaSatsangi,Retweet,1
Chidana00301510,Tweet,1
ChinaswamyRao,Tweet,1
ChintakulaS,Tweet,1
Chirag14655468,Tweet,1
Chirag85780331,Tweet,1
ChiragB07650702,Tweet,1
ChiragSuri8,Tweet,1
Chiranj72141747,Tweet,2
ChitraShrivast5,Tweet,1
Chitrabpl,Retweet,3
ChitturiMounika,Tweet,1
Chmnlal,Retweet,1
ChodeAmmaji,Tweet,1
ChopdaVandna,Tweet,1
ChopraRavikanta,Tweet,1
Cjyoti1968,Tweet,1
Clsingh15,Retweet,1
CohHari,Tweet,1
ConsciousToBe,Tweet,3
ConsultantRakes,Retweet,12
ConsultantRakes,Tweet,1
Cpsrivastava17,Retweet,1
CreativeUtsav,Retweet,1
CreativeUtsav,Tweet,1
DAYALPRASAD4,Tweet,1
DAYALSARAN13,Tweet,1
DAbhilasha6,Retweet,1
DCDB14,Tweet,1
DCharandasi,Tweet,1
DEIQntmNanoCntr,Tweet,1
DGKMurthy1,Tweet,1
DGaneshwar,Retweet,1
DGaneshwar,Tweet,1
DHANATPT,Retweet,2
DHIRU91289,Retweet,1
DINESHK39798849,Retweet,1
DIPAK2974,Tweet,1
DKS_Devinder,Tweet,2
DKSharm06161444,Tweet,1
DKrishn57998332,Tweet,1
DLNRao1,Tweet,1
DLakshmanRao2,Tweet,1
DLakshmi12,Retweet,2
DLakshmi2017,Tweet,1
DMANASPRAKASH87,Tweet,1
DMadhusudhan4,Tweet,1
DNToshniwal1,Retweet,1
DPSutharCDMX,Retweet,2
DPSutharCDMX,Tweet,3
DPremDas6,Retweet,1
DPremKumari1,Tweet,1
DRSUSHMAGUPTA2,Tweet,1
DRadhaprasad,Tweet,1
DRadhasaran,Tweet,1
DRajaShekar13,Tweet,1
DRanjne,Tweet,2
DRiteshBhushan,Tweet,1
DSChaudhary7,Tweet,1
DSChopra1,Tweet,1
DSRao60603111,Retweet,1
DSRao60603111,Tweet,1
DSSMPrasad2,Retweet,1
DSTiwary1,Tweet,1
DSeshagirirao1,Tweet,1
DSivaPrasad1956,Tweet,1
DSudha10,Tweet,1
DSudha13,Tweet,1
DSujatha7,Tweet,1
DUday19357082,Tweet,1
DVKrishnaRao5,Tweet,1
DVKrishnaRao6,Tweet,1
DVSNRAJU3,Tweet,1
DVijayaLakshmi7,Tweet,1
DahraMauj,Tweet,1
Daisykindia,Retweet,1
DakshTanwar9,Tweet,1
Dakshay80359549,Tweet,1
DaleVijayta,Retweet,1
Daljeet76260349,Tweet,1
DaljeetSGill,Tweet,1
DamyantiJuneja,Retweet,1
Danandswaroopa1,Tweet,1
Danel26798059,Tweet,1
Danny42460582,Retweet,1
Darshan16381860,Retweet,1
Darshan26480365,Retweet,2
Darshan26480365,Tweet,1
Darshan45108569,Retweet,2
DarshanDayal2,Tweet,1
Darshankaur94,Reply,1
DasAarti,Tweet,1
DasiAmritMalhot,Retweet,1
Dayal00870742,Tweet,3
Dayal1Darshan,Tweet,1
DayalAdhar,Tweet,1
DayalAggarwal,Tweet,1
DayalBaranwa,Retweet,1
DayalBarnwal,Tweet,1
DayalDushyant,Tweet,2
DayalKohli,Tweet,1
DayalLodge,Retweet,1
DayalMat,Tweet,1
DayalPilli,Retweet,1
DayalPilli,Tweet,1
DayalPrashad,Tweet,1
DayalPyari6,Retweet,1
DayalSafi1,Retweet,1
DayalSaran8,Tweet,1
DayalSaranGupta,Tweet,1
DayalSaranv76,Tweet,1
DayalShankarGu1,Retweet,1
DayalSharan10,Retweet,1
DayalSharanGup2,Tweet,1
DayalSharma6,Tweet,1
DayalSi43793229,Retweet,2
DayalSingh44,Tweet,1
DayalVerma17,Retweet,1
DayalVerma18,Retweet,1
DayalVerma18,Tweet,1
DayalVsp,Retweet,1
Dayaldevi34,Retweet,1
Dayaldevi34,Tweet,1
Dayalenterpris2,Tweet,1
DayaloJ,Retweet,1
Dayalpyari2017,Reply,1
Dayalpyari2017,Tweet,2
Dayalsaranthak1,Tweet,1
DayalsiDRNN,Tweet,1
Dayanan52120465,Retweet,1
Dayanan52198247,Retweet,31
Dayanan63725575,Tweet,1
DebalGhatak,Retweet,1
Debodevi2,Retweet,1
Debodevi2,Tweet,1
DeekshaLadla,Tweet,1
Deenday55788977,Tweet,1
DeendayalDeen,Tweet,1
Deensrivastava,Tweet,1
DeepS9248,Retweet,3
DeepS9248,Tweet,2
DeepaAggarwal20,Tweet,1
DeepaPrasad17,Retweet,1
Deepak123_1,Tweet,1
Deepak281962,Tweet,1
Deepak61762659,Tweet,2
Deepak72715049,Retweet,9
DeepakAnand2011,Retweet,1
DeepakAnand2011,Tweet,1
DeepakDiwan17,Tweet,2
DeepakDiwan20,Retweet,1
DeepakGogia6,Retweet,1
DeepakGogia6,Tweet,1
DeepakMarwaha60,Tweet,1
DeepakS15100598,Reply,1
DeepakS15100598,Retweet,1
DeepakS15100598,Tweet,2
DeepakVig12,Tweet,1
DeepakY12321983,Retweet,1
DeepakY12321983,Tweet,1
Deepaklakhi2,Retweet,1
Deepaklakhi2,Tweet,1
Deepanj16633049,Retweet,1
Deepanj16633049,Tweet,1
Deepanshuj19,Retweet,1
Deepdayal1,Tweet,1
Deepender_P,Tweet,1
Deepika28706422,Tweet,1
Deepika291123,Retweet,1
Deepika291123,Tweet,1
DeepikaPrakash9,Tweet,1
Deepika_sinha1,Tweet,1
Deepmala_2017,Retweet,2
Deepran97559425,Retweet,1
DeepshikhaNiga2,Retweet,1
DeepshikhaNiga2,Tweet,1
DeeptiAsthana26,Tweet,1
Deepti_Prasad7,Tweet,1
Deepugill10,Retweet,1
Deiatulsuri,Retweet,1
Deiatulsuri,Tweet,1
DeidepPoonam,Retweet,1
DeidepPoonam,Tweet,1
Deinehamehta,Tweet,2
DeoSarat,Tweet,1
Deva_Ram21,Tweet,1
Devansh2404,Tweet,1
DevantiDevi6,Retweet,1
DevashishMukhe5,Tweet,1
Devende086119,Tweet,1
Devendr09145367,Retweet,1
Devendr46439901,Retweet,1
Devendr48813230,Tweet,1
Devendra9534171,Tweet,1
DeveshSinghCh12,Retweet,1
DeveshSinghCh12,Tweet,1
Devi60Gyan,Tweet,1
DeviBirmi,Tweet,1
DeviChanchal,Tweet,1
DeviGayanti,Retweet,1
DeviJagtaran,Retweet,4
DeviMithilesh,Retweet,1
DeviMithilesh,Tweet,1
DeviPhool,Tweet,1
DeviPrabhawati,Tweet,1
DeviPremlata,Tweet,1
DeviRajbanti,Retweet,1
DeviSareefa,Reply,1
DeviSavitiri,Tweet,1
DeviShantidevi,Tweet,1
DeviTenki,Retweet,1
Deviduttverma1,Tweet,1
Devinde12556334,Retweet,1
DevulpalliPs,Tweet,1
DevyaniGupta7,Tweet,1
DhairyaKumar12,Tweet,1
DhaklaRai,Retweet,3
DhakreDeepa,Retweet,1
DhallDiksha,Retweet,1
DhallDiksha,Tweet,1
DhallNandlal,Retweet,1
DhallNandlal,Tweet,1
DhallShobha,Retweet,1
DhallShobha,Tweet,1
DhanaShekhar6,Tweet,1
Dhananj15163696,Tweet,1
Dhananj65844784,Reply,1
DhanvantiDevi,Tweet,1
DhanviW,Reply,1
DhanwalVinod,Tweet,1
DharamC90584924,Retweet,1
DharamJitKhera,Tweet,1
DharamP58925981,Tweet,1
DharamSingh_1,Tweet,1
Dharamb94252365,Tweet,1
Dharambir_1203,Tweet,1
Dharambsingh,Reply,1
Dharamp14119729,Retweet,1
Dharampaldd,Retweet,1
Dharani64604760,Tweet,1
DharaniMaharana,Tweet,1
DharanidharRed7,Tweet,1
DharmavathiP,Tweet,1
Dharmen25105369,Tweet,1
Dharmen50334574,Reply,1
Dharmen50334574,Retweet,1
DharnaSatsangi,Retweet,2
DharnendraG,Retweet,1
Dheeraj17355358,Tweet,1
Dheeraj31539153,Retweet,1
Dheeraj9769,Retweet,1
DheerajBihari,Retweet,3
Dheeraj_V12,Tweet,1
Dheerbhatia1,Tweet,1
DhirSamrath,Tweet,1
Dhiraj29126846,Tweet,1
Dhiraj75759933,Tweet,1
Dhirend02020604,Tweet,1
Dhirend30798393,Tweet,1
Dhruv123_1,Tweet,1
DhunGupta,Tweet,1
DhunPriya,Tweet,1
Dhurdhaami,Tweet,1
DigamberGupta12,Tweet,1
Digpal20779506,Retweet,2
Diksha11777,Tweet,1
DikshaSinghal5,Tweet,1
DilipKrBarnwal1,Retweet,1
DilipKu13637544,Tweet,1
DilipKu95139569,Retweet,2
DilipKu95139569,Tweet,1
DilipitdcGupta,Retweet,1
Dilipsi08717349,Retweet,1
Dilpree24234774,Retweet,1
DilrajK07375910,Tweet,2
DilrajRait,Tweet,1
DimThakur,Retweet,1
DimpalSatsang,Retweet,1
DimpleS41200779,Retweet,1
Dinanat94607791,Retweet,1
Dindaya91273916,Tweet,1
Dindayal_rs,Tweet,1
Dinesh26672393,Retweet,1
Dinesh51345187,Tweet,1
Dinesh542991,Retweet,1
Dinesh542991,Tweet,1
DineshC08880204,Retweet,5
DineshC67796222,Retweet,3
DineshK25071955,Tweet,1
DineshKrBarnwa1,Retweet,1
Dineshc017,Tweet,1
Dineshk17410982,Retweet,1
Dineshs46307861,Retweet,1
DinneshMorya,Retweet,1
DipYadav17,Retweet,7
Dipendranathve2,Tweet,1
Dipesh10849314,Tweet,1
Dishita68505005,Tweet,1
DivaShellygupt2,Retweet,1
Divia05404689,Tweet,1
Divya18738312,Tweet,1
Divya89494261,Tweet,1
DivyaBh00612074,Retweet,1
DivyaJonnavitt1,Tweet,1
DivyaKu52088064,Tweet,1
DivyaMalhotraA1,Retweet,1
DivyaMalhotraA1,Tweet,1
DivyaRa91840814,Tweet,1
DivyanMahimars,Tweet,1
Divyansh2404,Reply,1
Divyash06009634,Retweet,1
Diwakar64190624,Retweet,1
Diwakar64190624,Tweet,1
DixitNamwati,Tweet,1
DkBhard74842797,Tweet,3
DkChaturvedi5,Tweet,1
DkRanolia,Retweet,1
Dkbhandari5,Tweet,1
Dmadhav2,Tweet,1
Dolly74155259,Retweet,3
Dollydhir4,Reply,1
Dorasani4,Tweet,1
Dorilal56567758,Retweet,4
DpSinhaDB,Tweet,1
DrAKNigam1,Tweet,1
DrAjayKrSharma,Tweet,1
DrDayalSharan1,Tweet,1
DrDrchhavi,Tweet,1
DrGurpyari,Retweet,1
DrHgulati,Tweet,1
DrNigamAK,Tweet,1
DrNirupma,Retweet,1
DrPyari,Tweet,1
DrRatanSaini,Retweet,3
DrRatanSaini,Tweet,1
DrRaviK_RIMS,Tweet,1
DrSSMorodiya,Tweet,1
DrShashiBala4,Tweet,1
DrVSL4,Tweet,1
DrVSSharma1,Retweet,1
DrVSSharma1,Tweet,1
DrVVGSastry1,Tweet,1
DrVipulSrivas,Retweet,1
DrVipulSrivas,Tweet,2
Dr_Dayalsaran,Retweet,1
Drishti2206,Tweet,1
DrishtiBatra1,Retweet,1
DrishtiGoyal4,Tweet,1
DrishtiKapur,Tweet,1
DrishtiSatsangi,Retweet,1
DrishtiUppal,Tweet,1
DrishtiVas,Tweet,1
DrnnLATA,Tweet,2
DrnnLATASharma,Tweet,2
Drshan28428627,Tweet,1
Dsatyan51933418,Tweet,1
DsharmaV,Retweet,1
Dsubha2,Tweet,1
Dua2Harish,Retweet,1
Dua2Harish,Tweet,1
DubeyBandanars,Tweet,1
DuggalPallavi,Tweet,1
DulariPrem,Tweet,1
DulariSharan,Tweet,1
DulariYadav,Tweet,1
Dupinder3313,Retweet,1
DurairajM,Reply,1
DurairajM,Retweet,8
DurairajM,Tweet,4
Durga628,Tweet,1
Durgabai11,Tweet,1
Durgade23063999,Retweet,1
Durgade23063999,Tweet,1
DurveyRamkaran,Tweet,1
Dushala71,Reply,3
Dushala71,Retweet,1
Dushala71,Tweet,1
Dushyant4215,Tweet,1
DyaVerma,Tweet,1
DyaliR,Tweet,1
EBeesanna,Tweet,1
ELINASHARMA12,Tweet,1
ENJOY_ALL_AV,Retweet,1
ESunitaRao1,Tweet,1
EVVSVPrasad1,Tweet,1
EVVSVPrasad2,Tweet,1
EktaGurdeep,Tweet,1
Ekta_Saran,Retweet,1
Ektapritamsaran,Tweet,1
ElijahE93076583,Retweet,1
ErMayankSSoni,Tweet,1
ErParthMehta,Tweet,1
EshaSrivastava7,Tweet,1
EssJay70268631,Retweet,7
EssJay70268631,Tweet,1
Eswarai02513917,Retweet,1
Eswareddy3,Tweet,1
EvlNarasimham,Tweet,1
FaithArroyo3,Retweet,1
FakirCh59152119,Tweet,1
Fatima67530282,Tweet,1
Fattusing2,Tweet,1
FuelJhadi,Retweet,1
G4MMA,Tweet,13
GAMRUTLAL37,Tweet,1
GAURAVK08136392,Tweet,1
GAURAVMAGGU11,Tweet,1
GAURAVS28787350,Tweet,1
GC_01_Singh,Retweet,1
GDATTU3,Retweet,1
GDATTU3,Tweet,1
GDP_JADOUN,Tweet,1
GDSetia1,Tweet,1
GDhingra007,Tweet,1
GEETAKUMARI01,Tweet,1
GESWARARAO6,Tweet,1
GGURU16,Retweet,1
GGURU16,Tweet,1
GJyothi8,Tweet,1
GKMurty1001,Tweet,1
GNPatel11,Tweet,2
GOPALBTC,Tweet,1
GPREMPYARI2,Tweet,1
GPSatsangiKV,Tweet,1
GPVERMA19,Retweet,1
GPrabhu72478382,Retweet,1
GPrabhu72478382,Tweet,1
GPsatsangi1,Tweet,1
GRAJU72293889,Retweet,1
GRAJU72293889,Tweet,1
GRamesh04213379,Tweet,1
GRamesh67168777,Tweet,1
GSDMathur1,Retweet,2
GSRai72a,Tweet,1
GSVerma87413726,Retweet,1
GSrilatha3,Tweet,1
GStaneja3,Retweet,1
GSubbaiah3,Tweet,1
GSuryaprakasa,Retweet,1
GThangasani,Tweet,2
GUPTHA42278465,Tweet,1
GURNAMSARAN123,Tweet,1
GURPARSHAD12,Tweet,1
GURPRASADMISHA,Tweet,1
GURSEWAKMISHRA,Tweet,1
GURUPRA32466923,Tweet,1
GURUSHARAN0102,Tweet,1
GaganCh01065669,Retweet,1
GaganGu72840324,Retweet,1
Gagangu27489500,Tweet,1
Gaganya86,Tweet,1
GajendrGGN,Retweet,1
Gajendrabahadu4,Retweet,1
GaliAruna,Tweet,1
Gandhi50365619,Tweet,1
GaneshD57021372,Retweet,1
GaneshD57021372,Tweet,1
GaneshK92554429,Tweet,1
Ganeshnathsaini,Tweet,1
GanesiKumar,Retweet,1
GangaSrivast,Tweet,1
Gangaram1919,Tweet,1
Gangarammahto2,Retweet,1
GangulyNeetu,Tweet,1
GareemaVerma,Retweet,1
GargiUniyal,Retweet,5
GarimaB12,Retweet,1
GarimaGulati03,Tweet,1
Garima__S,Tweet,1
GaruVenkat,Tweet,1
GaurGurcharan,Retweet,1
GaurGurcharan,Tweet,1
GaurHansraj,Tweet,1
GaurSaran,Tweet,1
Gaurav36350686,Retweet,1
Gaurav67280449,Tweet,1
GauravA22885146,Tweet,2
GauravAasat,Tweet,1
GauravT80655118,Retweet,1
Gauravc88792,Retweet,1
Gauravkoel,Retweet,2
Gauravkoel,Tweet,2
Gauravs32408425,Tweet,1
GaurviSatsangi,Retweet,8
GaurviSatsangi,Tweet,2
Gautamzooming,Tweet,1
GayantiDevi,Retweet,1
Gayatri47062819,Retweet,1
GayatriKhanna4,Tweet,1
GayatribenPatil,Tweet,2
