handle,ID String,Tweet,Retweet,Reply,Total,#tweets,#followers,#friends,Joining Date,n-cubit related %age,Score-English,Score-Universal,Score-Network,Score-Content,Score-Sentiment,Score-Temporal,Score-Friend,Score-User
Amesh9amesh,863247644977577984,1,0,0,1,1,5,21,Sat May 13 04:20:51 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Ami45195972,863675532696633345,1,0,0,1,4,0,1,Sun May 14 08:41:08 2017,0.25,0.7,0.43,0.840246053348,0.78,0.82,0.58,0.793147133651,0.49
AmiSatsangi,863248790467350530,0,1,0,1,5,19,80,Sat May 13 04:25:24 2017,0.2,0.61,0.44,0.62,0.73,0.58,0.84,0.58,0.56
Ami_Aarti,863056881463418880,1,0,0,1,1,3,1,Fri May 12 15:42:50 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Amirtha76453202,863794959719088128,1,0,0,1,1,0,0,Sun May 14 16:35:41 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AmishaSrivast18,863639359655788544,1,0,0,1,1,0,1,Sun May 14 06:17:23 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Amit19983025,863621263054446592,1,0,0,1,1,0,0,Sun May 14 05:05:29 2017,1.0,0.96,0.789786602043,0.840246053348,0.83,0.48,0.787951843463,0.793147133651,0.783886357497
Amit69981391,863744132640124928,0,1,0,1,2,0,21,Sun May 14 13:13:43 2017,0.5,0.73,0.69,0.776301438646,0.74,0.64,0.797043934032,0.88,0.668116591928
Amit82373876,863667958588952578,1,0,0,1,1,23,42,Sun May 14 08:11:02 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AmitBha58199238,863549002771550208,1,0,0,1,1,0,0,Sun May 14 00:18:21 2017,1.0,0.96,0.789786602043,0.840246053348,0.92,0.99,0.787951843463,0.793147133651,0.783886357497
AmitGoyal7194,863318568741478400,1,0,0,1,2,3,1,Sat May 13 09:02:41 2017,0.5,0.66,0.517845303867,0.840246053348,0.88,0.54,0.99,0.793147133651,0.46
AmitGup08594029,863605751620685826,1,0,0,1,2,3,1,Sun May 14 04:03:51 2017,0.5,0.65,0.225139318885,0.803186734523,0.93,0.85,0.31,0.793147133651,0.43
AmitGupta150919,863308127621525504,1,0,0,1,1,12,103,Sat May 13 08:21:11 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AmitKum35250729,863591152263593984,1,0,0,1,1,0,0,Sun May 14 03:05:50 2017,1.0,0.72,0.789786602043,0.840246053348,0.84,0.71,0.787951843463,0.793147133651,0.783886357497
AmitKum52300696,863595530881908739,1,0,0,1,1,0,1,Sun May 14 03:23:14 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AmitKum72965785,864092363312041984,0,1,0,1,5,0,1,Mon May 15 12:17:28 2017,0.2,0.57,0.66,0.904686507937,0.74,0.65,0.882079916372,0.77,0.6
AmitKum83093230,863637608961896453,0,3,0,3,3,3,6,Sun May 14 06:10:26 2017,1.0,0.69,0.705222222222,0.678666666667,0.74,0.7,0.74,0.52,0.78
AmitKum89630186,862555918084390913,1,0,0,1,2,15,16,Thu May 11 06:32:11 2017,0.5,0.62,0.56,0.950694444444,0.89,0.71,0.97,0.637895629239,0.46
AmitKumarSatsa1,863614376292601856,0,1,0,1,4,8,31,Sun May 14 04:38:07 2017,0.25,0.73,0.61,0.749305555556,0.88,0.82,0.916238835827,0.88,0.74
AmitMah54360473,863629226989174784,1,0,0,1,1,1,1,Sun May 14 05:37:07 2017,1.0,0.97,0.789786602043,0.840246053348,0.79,0.34,0.787951843463,0.793147133651,0.783886357497
AmitMidha3,1393816597,1,0,0,1,34,14,19,Wed May 01 04:51:36 2013,0.0294117647059,0.39,0.27,1.0,0.76,0.79,0.57,0.793147133651,0.19
AmitPrasad1611,863624597958152193,1,0,0,1,1,0,0,Sun May 14 05:18:44 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AmitSha12990593,864089990426447876,0,1,0,1,5,0,2,Mon May 15 12:08:02 2017,0.2,0.59,0.64,0.904686507937,0.79,0.82,0.912579927781,0.75,0.55
AmitSha42443159,863655721086234626,0,1,0,1,2,32,46,Sun May 14 07:22:24 2017,0.5,0.66,0.61,0.797621863222,0.85,0.361346662576,0.787951843463,0.88,0.55
AmitVer94755269,863657744620027904,0,1,0,1,3,2,20,Sun May 14 07:30:27 2017,0.333333333333,0.61,0.71,0.833416290727,0.75,0.75,0.99,0.75,0.73
AmitaBhatia20,862876888586371074,1,0,0,1,1,1,1,Fri May 12 03:47:36 2017,1.0,0.77,0.789786602043,0.840246053348,0.31,0.67,0.787951843463,0.793147133651,0.783886357497
AmitaKulshresh3,863740661861728256,1,0,0,1,2,2,31,Sun May 14 12:59:56 2017,0.5,0.79,0.63,0.797621863222,0.84,0.82,0.787951843463,0.88,0.6
AmitaKumar15,863386641821425664,1,0,0,1,1,0,0,Sat May 13 13:33:11 2017,1.0,0.85,0.789786602043,0.840246053348,0.89,0.69,0.787951843463,0.793147133651,0.783886357497
AmitaKushwaha4,863652835736420352,1,0,0,1,1,1,0,Sun May 14 07:10:56 2017,1.0,0.53,0.81,0.840246053348,0.5525,0.361346662576,1.0,0.793147133651,0.82
AmitaMehta17,863596169796124672,1,0,0,1,1,0,21,Sun May 14 03:25:46 2017,1.0,0.77,0.789786602043,0.840246053348,0.91,0.72,0.787951843463,0.793147133651,0.783886357497
AmitaRani7,863596169796124672,1,0,0,1,3,2,2,Tue May 09 12:19:33 2017,0.333333333333,0.77,0.789786602043,0.840246053348,0.91,0.72,0.787951843463,0.793147133651,0.783886357497
Amitash15230443,863632880479723520,1,1,0,2,2,0,70,Sun May 14 05:51:39 2017,1.0,0.86,0.75,0.797621863222,0.78,0.361346662576,0.787951843463,0.88,0.7
Amitasr03737089,863629441536282624,0,1,0,1,18,0,0,Sun May 14 05:37:59 2017,0.0555555555556,0.68,0.56,0.78,0.62,0.64,0.843622938428,0.87,0.616749593163
Amitatiwari09,863668153573703682,0,1,0,1,18,4,1,Sun May 14 08:11:48 2017,0.0555555555556,0.66,0.58,0.78,0.79,0.57,0.831315021933,0.87,0.58
Amitgup55725269,863611725437820928,0,1,0,1,2,3,70,Sun May 14 04:27:35 2017,0.5,0.78,0.65,0.776301438646,0.74,0.64,0.927560616628,0.88,0.56
Amitmal07788166,863600470039855104,1,0,0,1,1,0,49,Sun May 14 03:42:51 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Amits1265,863282195296919552,1,0,0,1,2,12,66,Sat May 13 06:38:09 2017,0.5,0.75,0.66,0.797621863222,0.9,0.361346662576,0.787951843463,0.78,0.687570093458
AmiyawalaS,863650895732633600,1,0,0,1,1,0,0,Sun May 14 07:03:14 2017,1.0,0.8,0.789786602043,0.840246053348,0.82,0.91,0.787951843463,0.793147133651,0.783886357497
AmmaSavitri,863372453598208003,1,0,0,1,1,0,21,Sat May 13 12:36:48 2017,1.0,0.73,0.789786602043,0.840246053348,0.9,0.7,0.787951843463,0.793147133651,0.783886357497
Amodpandey19,862289863537827840,1,0,0,1,2,0,0,Wed May 10 12:54:58 2017,0.5,0.66,0.618823529412,0.797621863222,0.68,0.72,0.787951843463,0.88,0.507617021277
Amol41146853,863769857317191680,0,1,0,1,1,1,22,Sun May 14 14:55:56 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
Amol57378858,863770359132168192,0,1,0,1,1,3,57,Sun May 14 14:57:56 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
AmolAnand1,863621748503191553,1,0,0,1,2,21,92,Sun May 14 05:07:24 2017,0.5,0.69,0.6,0.803186734523,0.82,0.95,0.47,0.793147133651,0.61
AmoliSatsangi,863643235884847104,1,1,0,2,2,0,21,Sun May 14 06:32:47 2017,1.0,0.59,0.49,0.775604697263,0.91,0.361346662576,0.787951843463,0.35,0.537757847534
AmrendraDEI,863584628581560322,1,0,0,1,1,3,3,Sun May 14 02:39:54 2017,1.0,0.67,0.789786602043,0.840246053348,0.51,0.85,0.787951843463,0.793147133651,0.783886357497
AmritGupta1234,862629010961989632,1,0,0,1,0,0,0,Thu May 11 11:22:37 2017,inf,0.54,0.789786602043,0.840246053348,0.65,0.6115,0.787951843463,0.793147133651,0.783886357497
AmritPr78923949,863622812996710407,1,0,0,1,1,3,21,Sun May 14 05:11:38 2017,1.0,0.9,0.983532829531,0.802706715068,0.83,0.56,0.787951843463,0.793147133651,0.783886357497
AmritSakhi,863597430788542464,0,1,0,1,4,0,0,Sun May 14 03:30:47 2017,0.25,0.645,0.63,0.989090909091,0.83,0.78,0.921165806824,0.61,0.648333333333
AmritSwarup,861921181095444480,1,1,0,2,5,9,18,Tue May 09 12:29:58 2017,0.4,0.54,0.43,0.63,0.65,0.72,0.73,0.48,0.49
Amrita1113,863658048333660160,1,0,0,1,1,2,0,Sun May 14 07:31:39 2017,1.0,0.68,0.789786602043,0.840246053348,0.9,0.72,0.787951843463,0.793147133651,0.783886357497
AmritaChoudha17,863569025548288001,0,3,0,3,24,5,7,Sun May 14 01:37:54 2017,0.125,0.51,0.46,0.55,0.42,0.49,0.28,0.51,0.3
AmritaK87089815,863622811180351488,1,0,0,1,1,1,21,Sun May 14 05:11:38 2017,1.0,0.67,0.789786602043,0.840246053348,0.94,0.72,0.787951843463,0.793147133651,0.783886357497
AmritaMadhavi,863564076202336256,0,1,0,1,16,13,29,Sun May 14 01:18:14 2017,0.0625,0.68,0.61,0.92,0.72,0.56,0.869968282762,0.743333333333,0.71
Amritlal2007,863551898271526913,0,1,0,1,6,1,7,Sun May 14 00:29:51 2017,0.166666666667,0.46,0.5,0.473333333333,0.58,0.81,0.57,0.49,0.55
Amritsakhi1gma1,863701734337765376,1,0,0,1,1,10,0,Sun May 14 10:25:15 2017,1.0,0.59,0.5,0.5,0.7,0.68,0.67,0.56,0.54
AmrutaSatsangi,862695368596877312,1,0,0,1,1,0,0,Thu May 11 15:46:18 2017,1.0,0.95,0.789786602043,0.840246053348,0.78,0.82,0.787951843463,0.793147133651,0.783886357497
AmruthaPreethi,863970531544100864,1,0,0,1,1,0,0,Mon May 15 04:13:21 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AmshikRavat,863618340140441600,0,0,1,1,1,0,1,Sun May 14 04:53:52 2017,1.0,0.93,0.833521895116,0.765439788732,0.87,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Anadika31,862551307395223552,1,0,0,1,5,1,46,Thu May 11 06:13:51 2017,0.2,0.52,0.59,0.793565217391,0.69,0.77,0.72,0.47,0.45
AnahadKhare,863605388142198784,1,0,0,1,1,1,59,Sun May 14 04:02:24 2017,1.0,0.87,0.789786602043,0.840246053348,0.93,0.96,0.787951843463,0.793147133651,0.783886357497
AnahadP,863613021440143360,0,0,1,1,1,0,1,Sun May 14 04:32:44 2017,1.0,0.65,0.787833735569,0.803186734523,0.54,0.79,0.787951843463,0.793147133651,0.783886357497
AnahadSatsangi,863559078059982852,2,0,0,2,2,15,61,Sun May 14 00:58:23 2017,1.0,0.69,0.74,0.840246053348,0.83,0.361346662576,0.96,0.793147133651,0.77
AnamiNaina,863248667687370753,1,0,0,1,2,1,1,Sat May 13 04:24:55 2017,0.5,0.76,0.697845303867,0.840246053348,0.89,0.95,1.0,0.793147133651,0.55
Anamikadipa,865173407389827072,1,1,0,2,34,6,23,Thu May 18 11:53:09 2017,0.0588235294118,0.72,0.58,0.89,0.61,0.74,0.86,0.75,0.59
Anand08501248,864071224670003200,0,1,0,1,1,0,1,Mon May 15 10:53:28 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
AnandChopra12,861873329258418176,1,6,0,7,58,31,106,Tue May 09 09:19:49 2017,0.120689655172,0.45,0.29,0.25,0.52,0.596666666667,0.37,0.61,0.45
AnandGu69370972,863589657170280448,1,4,0,5,26,0,22,Sun May 14 02:59:53 2017,0.192307692308,0.68,0.52,0.59,0.73,0.71,0.82,0.44,0.52
AnandKSaxena2,863548290884935680,1,0,0,1,1,3,1,Sun May 14 00:15:31 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnandKi02207010,863548290884935680,3,4,0,7,199,23,35,Tue May 09 03:43:29 2017,0.035175879397,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnandKishor1915,861788689902469120,0,1,0,1,318,35,57,Tue May 09 03:43:29 2017,0.00314465408805,0.39,0.42,0.36,0.535,0.6,0.2,0.55,0.41
AnandKu80036721,863611620521517056,0,1,0,1,18,0,21,Sun May 14 04:27:10 2017,0.0555555555556,0.76,0.59,0.78,0.79,0.57,0.831519303171,0.87,0.691547409429
AnandKumarKum18,863440258616233985,0,1,0,1,17,6,3,Sat May 13 17:06:14 2017,0.0588235294118,0.67,0.56,0.89,0.81,0.6,0.848393441303,0.87,0.56
AnandMo15946334,840530396546752512,0,2,0,2,7,23,4,Sat Mar 11 11:50:37 2017,0.285714285714,0.6,0.64,0.675714285714,0.67,0.78,0.69,0.66,0.75
AnandNavaria,863770046388215808,1,0,0,1,1,0,0,Sun May 14 14:56:41 2017,1.0,0.9,0.983532829531,0.802706715068,0.87,0.9,0.787951843463,0.793147133651,0.783886357497
AnandPr25540982,863623832736743425,1,0,0,1,2,0,1,Sun May 14 05:15:41 2017,0.5,0.83,0.638823529412,0.797621863222,0.84,0.423440514469,0.787951843463,0.88,0.587617021277
AnandPr43591013,863440396680019969,0,1,0,1,17,1,1,Sat May 13 17:06:47 2017,0.0588235294118,0.75,0.55,0.89,0.81,0.6,0.841378409139,0.87,0.758888214364
AnandPr92187072,863582834988122112,0,1,0,1,1,6,23,Sun May 14 02:32:47 2017,1.0,0.806571428571,0.845202220724,0.797621863222,0.695,0.361346662576,0.787951843463,0.635815162069,0.783886357497
AnandPyary,862278323153588231,1,0,0,1,2,2,20,Wed May 10 12:09:07 2017,0.5,0.69,0.61,0.797621863222,0.85,0.423440514469,0.787951843463,0.88,0.62
AnandSharan1501,863731960811667456,1,0,0,1,1,0,0,Sun May 14 12:25:21 2017,1.0,0.88,0.789786602043,0.840246053348,0.91,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnandSinghal21,863598807182737408,1,0,0,1,1,2,0,Sun May 14 03:36:15 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnandSohsa,863445133601120256,2,0,0,2,5,0,0,Sat May 13 17:25:36 2017,0.4,0.53,0.61,0.840246053348,0.75,0.71,0.88,0.793147133651,0.58
AnandSw00570623,863621938329116672,1,1,0,2,7,1,1,Sun May 14 05:08:10 2017,0.285714285714,0.64,0.56,0.62,0.66,0.73,0.62,0.43,0.54
AnandSw12058560,863429003784339456,1,0,0,1,7,2,1,Sat May 13 16:21:31 2017,0.142857142857,0.65,0.64,0.893849064592,0.75,0.76,0.85,0.75,0.68
AnandSw47366513,863622742708441088,1,0,0,1,2,0,1,Sun May 14 05:11:22 2017,0.5,0.83,0.638823529412,0.797621863222,0.84,0.423440514469,0.787951843463,0.88,0.587617021277
AnandSw91037670,863749744346226688,0,1,0,1,1,2,42,Sun May 14 13:36:01 2017,1.0,0.48,0.58,0.661714285714,0.71,0.81,0.93,0.6,0.4
AnandSwaroopGu3,863548560020844546,1,0,0,1,1,0,0,Sun May 14 00:16:35 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnandarauV,2483715050,1,0,0,1,16,21,48,Thu May 08 13:07:21 2014,0.0625,0.58,0.37,0.685,0.57,0.8,0.69,0.56,0.42
Anandkh43821713,865089104140148736,1,0,0,1,2,0,0,Thu May 18 06:18:09 2017,0.5,0.66,0.35,0.840246053348,0.71,0.32,0.987839355365,0.793147133651,0.3
Anandkishori,863651913769857024,1,47,0,48,78,5,14,Sun May 14 07:07:16 2017,0.615384615385,0.51,0.46,0.27,0.52,0.63,0.57,0.44,0.5
Anandkumarrkl,863670374961164288,1,0,0,1,1,0,2,Sun May 14 08:20:38 2017,1.0,0.32,0.789786602043,0.840246053348,0.31,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Anandre46436950,863964366386987008,1,0,0,1,1,1,0,Mon May 15 03:48:51 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Anandsarup4,865060491118338048,0,1,0,1,17,4,3,Thu May 18 04:24:27 2017,0.0588235294118,0.63,0.57,0.75,0.62,0.73,0.92,0.71,0.48
Anandsawarkar1,862957531676672000,1,0,0,1,3,2,4,Fri May 12 09:08:03 2017,0.333333333333,0.64,0.62,0.954168470418,0.77,0.87,0.79,0.72,0.66
Anandsw92809240,863737373573750784,0,1,0,1,1,2,64,Sun May 14 12:46:52 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
AnantModgil,180469030,1,0,0,1,116,7,335,Thu Aug 19 18:21:02 2010,0.00862068965517,0.36,0.33,0.42,0.65,0.74,0.67,0.793147133651,0.42
AnantParashar10,865678397388849152,0,1,0,1,4,2,1,Fri May 19 21:19:48 2017,0.25,0.79,0.8,1.0,0.85,0.78,0.918330613702,0.8175,0.743388431346
AnantSpandey,863727733209038848,2,0,0,2,2,10,5,Sun May 14 12:08:33 2017,1.0,0.55,0.58,0.669333333333,0.7,0.76,0.6,0.748333333333,0.75
Ananta18237578,862917340517806081,1,0,0,1,1,0,0,Fri May 12 06:28:20 2017,1.0,0.96,0.789786602043,0.840246053348,0.83,0.48,0.787951843463,0.793147133651,0.783886357497
AnapoornaG,863039448786907141,1,0,0,1,2,0,0,Fri May 12 14:33:33 2017,0.5,0.87,0.598823529412,0.797621863222,0.85,0.78,0.787951843463,0.88,0.62537486881
AnayaStuti,863565631743860738,1,0,0,1,1,1,20,Sun May 14 01:24:25 2017,1.0,0.12,0.995969355407,0.439222804973,0.17,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnchalArya9,863008310701719552,1,0,0,1,5,5,32,Fri May 12 12:29:50 2017,0.2,0.56,0.61,1.0,0.76,0.68,0.98,0.86,0.67
AnchalV58461075,862700237655244800,1,0,0,1,1,3,4,Thu May 11 16:05:39 2017,1.0,0.95,0.789786602043,0.840246053348,0.78,0.82,0.787951843463,0.793147133651,0.783886357497
Aneesha16101974,862619051394125824,1,0,0,1,2,0,30,Thu May 11 10:43:03 2017,0.5,0.36,0.43,0.840246053348,0.23,0.361346662576,0.96,0.793147133651,0.54
AnejaBelu,863613428874715137,0,1,0,1,17,0,20,Sun May 14 04:34:21 2017,0.0588235294118,0.68,0.57,0.89,0.81,0.6,0.849135128802,0.87,0.56
AnejaPbn,863615219024769024,1,0,0,1,1,0,0,Sun May 14 04:41:28 2017,1.0,0.8,0.983532829531,0.802706715068,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnhadBhatia,863616202668613632,1,0,0,1,1,3,2,Sun May 14 04:45:22 2017,1.0,0.61,0.789786602043,0.840246053348,0.5,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnhadSi34316639,863223852507123712,1,0,0,1,1,2,0,Sat May 13 02:46:19 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Anhadgrover9263,863417388657541120,1,0,0,1,1,2,9,Sat May 13 15:35:21 2017,1.0,0.57,0.45,0.840246053348,0.61,0.78,0.93,0.793147133651,0.71
AniketKhullar,863428329805946880,1,6,0,7,11,4,22,Sat May 13 16:18:50 2017,0.636363636364,0.63,0.62,0.66,0.6,0.7,0.92,0.62,0.61
AniketSah_db,863628948370051072,1,0,0,1,2,0,1,Sun May 14 05:36:01 2017,0.5,0.72,0.771656908929,0.840246053348,0.898666666667,0.85,1.0,0.793147133651,0.55
Aniketadanbagh,863599225845817346,0,1,0,1,4,0,0,Sun May 14 03:37:55 2017,0.25,0.66,0.59,0.749305555556,0.88,0.82,0.906420355057,0.88,0.738333333333
Anil19081966,863791286473641984,1,0,0,1,1,0,0,Sun May 14 16:21:05 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Anil59079286,863617057933467648,1,0,0,1,1,0,1,Sun May 14 04:48:46 2017,1.0,0.65,0.787833735569,0.803186734523,0.17,0.79,0.787951843463,0.793147133651,0.783886357497
Anil93404,863760095515074560,1,0,0,1,1,0,21,Sun May 14 14:17:09 2017,1.0,0.65,0.787833735569,0.803186734523,0.17,0.79,0.787951843463,0.793147133651,0.783886357497
Anil94197115,863374227444875266,1,0,0,1,2,1,31,Sat May 13 12:43:51 2017,0.5,0.8,0.63,0.797621863222,0.83,0.82,0.787951843463,0.88,0.6
AnilAna41729588,863643519109414912,1,0,0,1,1,4,20,Sun May 14 06:33:55 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnilKm137,863620213413208064,1,0,0,1,1,0,0,Sun May 14 05:01:18 2017,1.0,0.68,0.46,0.8175,1.0,0.92,0.99,0.793147133651,0.248333333333
AnilKum13261919,863758001198510081,0,0,1,1,1,3,7,Sun May 14 14:08:50 2017,1.0,0.87,0.787833735569,0.803186734523,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnilKum40007657,861590434350383105,1,0,0,1,7,12,35,Mon May 08 14:35:41 2017,0.142857142857,0.63,0.55,0.8575,0.83,0.866666666667,0.97,0.371388086977,0.68
AnilKum49374594,863617805970587650,1,0,0,1,1,0,0,Sun May 14 04:51:44 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnilKum60311304,863426190136266752,1,0,0,1,4,0,1,Sat May 13 16:10:20 2017,0.25,0.62,0.51,0.92446458916,0.9,0.86,0.67,0.793147133651,0.55
AnilKum76068314,863615299379220480,1,0,0,1,1,0,21,Sun May 14 04:41:47 2017,1.0,0.92,0.789786602043,0.840246053348,0.61,0.84,0.787951843463,0.793147133651,0.783886357497
AnilKum9696555,863551799763939329,1,1,0,2,14,3,1,Sun May 14 00:29:27 2017,0.142857142857,0.73,0.57,0.96,0.72,0.51,0.86,0.87,0.51
AnilKumar160354,863640688407191552,1,0,0,1,1,0,1,Sun May 14 06:22:40 2017,1.0,0.91,0.983532829531,0.802706715068,0.8,0.99,0.787951843463,0.793147133651,0.783886357497
AnilKumar881010,863552450887921664,0,1,0,1,3,3,67,Sun May 14 00:32:03 2017,0.333333333333,0.77,0.61,0.710481042082,0.72,0.89,0.4,0.263849378261,0.67
AnilKumarSatsa1,863637519513956352,0,1,0,1,4,3,21,Sun May 14 06:10:05 2017,0.25,0.73,0.6,0.749305555556,0.88,0.82,0.908501676118,0.88,0.73
AnilMehla8,863679593844269056,0,1,0,1,5,3,2,Sun May 14 08:57:16 2017,0.2,0.67,0.59,0.776301438646,0.68,0.73,0.77,0.88,0.6
AnilSha67584477,863593963256729600,1,1,0,2,2,0,0,Sun May 14 03:17:00 2017,1.0,0.58,0.52,0.775604697263,0.9,0.361346662576,0.787951843463,0.357956054231,0.457617021277
Anilkum25930237,861930149314527232,1,0,0,1,2,0,0,Tue May 09 13:05:36 2017,0.5,0.82,0.638823529412,0.797621863222,0.68,0.81,0.787951843463,0.88,0.527617021277
Anilkumar2113,863771424636448769,2,5,0,7,33,4,11,Sun May 14 15:02:10 2017,0.212121212121,0.54,0.52,0.38,0.52,0.66,0.53,0.59,0.39
Anilmehto1,863732374105976832,0,1,0,1,3,1,1,Sun May 14 12:27:00 2017,0.333333333333,0.67,0.63,1.0,0.86,0.83,0.906353223767,0.88,0.737617021277
AnimalsArt,346403006,1,0,0,1,88,17,28,Mon Aug 01 06:14:23 2011,0.0113636363636,0.24,0.18,0.29,0.4,0.24,0.32,0.28,0.14
Anishku07756528,863601464454918144,1,0,0,1,1,0,20,Sun May 14 03:46:48 2017,1.0,0.88,0.789786602043,0.840246053348,0.56,0.99,0.787951843463,0.793147133651,0.783886357497
Anita75229838,863614249792405504,1,0,0,1,1,0,0,Sun May 14 04:37:37 2017,1.0,0.86,0.789786602043,0.840246053348,0.94,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnitaAnita4664,863619433146703872,1,0,0,1,1,0,0,Sun May 14 04:58:12 2017,1.0,0.32,0.789786602043,0.840246053348,0.31,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnitaCh94644895,863021464517267457,0,1,0,1,1,2,22,Fri May 12 13:22:06 2017,1.0,0.678,0.833519447615,0.797621863222,0.58,0.593440514469,0.787951843463,0.7,0.783886357497
AnitaDe53613424,863644977334759424,1,0,0,1,1,0,0,Sun May 14 06:39:43 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnitaGu19616861,863238893222608896,0,1,0,1,2,2,22,Sat May 13 03:46:05 2017,0.5,0.73,0.75,0.961054752865,0.75,0.58,0.914640624109,0.86,0.627570093458
AnitaKhanna72,863436121039962113,2,0,0,2,3,0,0,Sat May 13 16:49:47 2017,0.666666666667,0.64,0.3,0.840246053348,0.76,0.9,0.94,0.793147133651,0.25
AnitaKhare2,864503862689845249,1,0,0,1,2,1,20,Tue May 16 15:32:37 2017,0.5,0.56,0.667248677249,0.840246053348,0.67,0.67,0.98,0.793147133651,0.5
AnitaPa21524092,863634169410211840,0,1,0,1,3,1,21,Sun May 14 05:56:46 2017,0.333333333333,0.72,0.64,1.0,0.86,0.83,0.906353223767,0.88,0.64
AnitaSain7,863608533304070145,1,0,0,1,1,0,0,Sun May 14 04:14:54 2017,1.0,0.96,0.789786602043,0.840246053348,0.83,0.48,0.787951843463,0.793147133651,0.783886357497
AnitaSatsangi,861592718681755649,1,0,0,1,4,15,80,Mon May 08 14:44:46 2017,0.25,0.68,0.58,0.773357142857,0.84,0.758,0.91,0.77,0.41
AnitaSh2211,863265762428858368,1,0,0,1,1,3,3,Sat May 13 05:32:51 2017,1.0,0.78,0.76,0.770428210678,0.77,0.81,0.96211898489,0.88,0.76
AnitaSh68038972,863420583689822208,1,0,0,1,1,1,1,Sat May 13 15:48:03 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AnitaSi87924729,863611344825729030,0,1,0,1,4,0,1,Sun May 14 04:26:04 2017,0.25,0.72,0.778,0.359214285714,0.88,0.87,0.886068047799,0.68,0.744373227345
AnitaYa87182552,863313973759823872,1,1,0,2,17,5,19,Sat May 13 08:44:25 2017,0.117647058824,0.69,0.62,0.73,0.75,0.59,0.871922888239,0.75,0.66
Anitabalan3,863557208348512256,1,0,0,1,4,1,21,Sun May 14 00:50:57 2017,0.25,0.4,0.36,0.840246053348,0.23,0.361346662576,0.96,0.793147133651,0.33
Anitha2207P,863594737097244673,1,0,0,1,1,2,0,Sun May 14 03:20:04 2017,1.0,0.89,0.789786602043,0.840246053348,0.98,0.361346662576,0.787951843463,0.793147133651,0.783886357497
