handle,ID String,Tweet,Retweet,Reply,Total,#tweets,#followers,#friends,Joining Date,n-cubit related %age,Score-English,Score-Universal,Score-Network,Score-Content,Score-Sentiment,Score-Temporal,Score-Friend,Score-User
GDP_JADOUN,863448041948184576,1,0,0,1,1,0,0,Sat May 13 17:37:10 2017,1.0,0.63,0.789786602043,0.840246053348,0.9,0.803684210526,0.787951843463,0.793147133651,0.783886357497
GDSetia1,863360763498332161,1,0,0,1,1,0,1,Sat May 13 11:50:21 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GDhingra007,840846977394978816,1,0,0,1,122,36,56,Sun Mar 12 08:48:36 2017,0.00819672131148,0.46,0.41,0.1,0.41,0.61,0.25,0.39,0.58
GEETAKUMARI01,862345863057821697,1,0,0,1,1,0,20,Wed May 10 16:37:30 2017,1.0,0.09,0.789786602043,0.840246053348,0.17,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GESWARARAO6,862687252903858176,1,0,0,1,4,0,0,Thu May 11 15:14:03 2017,0.25,0.64,0.64,1.0,0.67,0.88,0.930650132104,0.88,0.66537486881
GGURU16,863991392946855937,1,1,0,2,2,0,0,Mon May 15 05:36:15 2017,1.0,0.63,0.492325915291,0.775604697263,0.9,0.361346662576,0.787951843463,0.357956054231,0.465187114735
GJyothi8,862688607781433344,1,0,0,1,1,0,0,Thu May 11 15:19:26 2017,1.0,0.96,0.789786602043,0.840246053348,0.83,0.48,0.787951843463,0.793147133651,0.783886357497
GKMurty1001,862354507455381505,1,0,0,1,5,2,20,Wed May 10 17:11:51 2017,0.2,0.52,0.57,0.683666666667,0.85,0.72,1.0,0.26,0.67
GNPatel11,863483392091967489,2,0,0,2,2,0,1,Sat May 13 19:57:38 2017,1.0,0.48,0.615686212958,0.840246053348,0.16,0.361346662576,0.48,0.793147133651,0.44
GOPALBTC,863372822927650816,1,0,0,1,1,1,21,Sat May 13 12:38:16 2017,1.0,0.52,0.789786602043,0.840246053348,0.59,0.7,0.787951843463,0.793147133651,0.783886357497
GPREMPYARI2,863553583979139072,1,0,0,1,1,0,1,Sun May 14 00:36:33 2017,1.0,0.76,0.789786602043,0.840246053348,0.74,0.8,0.787951843463,0.793147133651,0.783886357497
GPSatsangiKV,862329527808253956,1,0,0,1,5,1,0,Wed May 10 15:32:35 2017,0.2,0.65,0.57,0.749305555556,0.75,0.75,0.929991502753,0.88,0.62
GPVERMA19,863521192354996226,0,1,0,1,4,0,2,Sat May 13 22:27:50 2017,0.25,0.64,0.589166666667,0.678578088578,0.73,0.64,0.96211898489,0.74,0.730897678656
GPrabhu72478382,863561207864635392,1,1,0,2,18,0,0,Sun May 14 01:06:50 2017,0.111111111111,0.71,0.51,0.89,0.78,0.62,0.85574249262,0.87,0.677757847534
GPsatsangi1,862327043823980546,1,0,0,1,2,5,0,Wed May 10 15:22:43 2017,0.5,0.74,0.568823529412,0.797621863222,0.85,0.423440514469,0.787951843463,0.88,0.43
GRAJU72293889,863977809160679424,1,1,0,2,2,0,0,Mon May 15 04:42:16 2017,1.0,0.6,0.51,0.775604697263,0.9,0.361346662576,0.787951843463,0.357956054231,0.457617021277
GRamesh04213379,862520488085639168,1,0,0,1,1,5,0,Thu May 11 04:11:24 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GRamesh67168777,862522031446917120,1,0,0,1,1,0,0,Thu May 11 04:17:31 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GSDMathur1,863623361707909120,0,2,0,2,8,2,2,Sun May 14 05:13:49 2017,0.25,0.67,0.57,0.695714285714,0.66,0.64,0.946961397014,0.69,0.56
GSRai72a,865093858216071168,1,0,0,1,1,10,40,Thu May 18 06:37:03 2017,1.0,0.62,0.57,0.67,0.68,0.65,0.83,0.665,0.54
GSVerma87413726,863577202469851136,0,1,0,1,4,0,1,Sun May 14 02:10:24 2017,0.25,0.64,0.68,0.876382419198,0.6,0.64,0.98,0.77,0.61
GSrilatha3,863553179706810369,1,0,0,1,1,0,0,Sun May 14 00:34:56 2017,1.0,0.82,0.789786602043,0.840246053348,0.84,0.85,0.787951843463,0.793147133651,0.783886357497
GStaneja3,863620635401961472,0,1,0,1,3,0,65,Sun May 14 05:02:59 2017,0.333333333333,0.7,0.67,1.0,0.86,0.83,0.936589455036,0.88,0.558116591928
GSubbaiah3,863555287264878592,1,0,0,1,1,1,1,Sun May 14 00:43:19 2017,1.0,0.89,0.789786602043,0.840246053348,0.92,0.88,0.787951843463,0.793147133651,0.783886357497
GSuryaprakasa,863024708287172610,0,1,0,1,1,2,1,Fri May 12 13:34:59 2017,1.0,0.808571428571,0.860586446921,0.797621863222,0.724444444444,0.361346662576,0.787951843463,0.81,0.783886357497
GThangasani,863408743165435904,2,0,0,2,5,0,1,Sat May 13 15:01:00 2017,0.4,0.73,0.35,0.938601343101,0.91,0.85,0.42,0.793147133651,0.17
GUPTHA42278465,863375798815793152,1,0,0,1,1,0,0,Sat May 13 12:50:05 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GURNAMSARAN123,863460320114651137,1,0,0,1,1,4,1,Sat May 13 18:25:57 2017,1.0,0.63,0.789786602043,0.840246053348,0.9,0.803684210526,0.787951843463,0.793147133651,0.783886357497
GURPARSHAD12,863450124248260608,1,0,0,1,1,1,1,Sat May 13 17:45:26 2017,1.0,0.63,0.789786602043,0.840246053348,0.9,0.803684210526,0.787951843463,0.793147133651,0.783886357497
GURPRASADMISHA,863454544251953152,1,0,0,1,1,2,1,Sat May 13 18:03:00 2017,1.0,0.63,0.789786602043,0.840246053348,0.9,0.803684210526,0.787951843463,0.793147133651,0.783886357497
GURSEWAKMISHRA,863456813760487425,1,0,0,1,1,1,1,Sat May 13 18:12:01 2017,1.0,0.63,0.789786602043,0.840246053348,0.9,0.803684210526,0.787951843463,0.793147133651,0.783886357497
GURUPRA32466923,863022178131890176,1,0,0,1,1,1,20,Fri May 12 13:24:56 2017,1.0,0.74,0.789786602043,0.840246053348,0.9,0.8,0.787951843463,0.793147133651,0.783886357497
GURUSHARAN0102,863459105339396096,1,0,0,1,1,1,1,Sat May 13 18:21:07 2017,1.0,0.63,0.789786602043,0.840246053348,0.9,0.803684210526,0.787951843463,0.793147133651,0.783886357497
GaganCh01065669,862924725303074817,0,1,0,1,19,1,1,Fri May 12 06:57:41 2017,0.0526315789474,0.67,0.54,0.786666666667,0.82,0.72,0.701118427839,0.675,0.65
GaganGu72840324,864097592006909952,0,1,0,1,2,5,21,Mon May 15 12:38:14 2017,0.5,0.75,0.64,0.776301438646,0.74,0.64,0.969686043837,0.88,0.77
Gagangu27489500,861914590480928768,1,0,0,1,2,0,21,Tue May 09 12:03:46 2017,0.5,0.82,0.6,0.797621863222,0.84,0.423440514469,0.787951843463,0.88,0.48
Gaganya86,863440317575380992,1,0,0,1,1,6,2,Sat May 13 17:06:28 2017,1.0,0.92,0.997705882353,0.849094155844,0.93,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GajendrGGN,863610896089726976,0,1,0,1,4,13,54,Sun May 14 04:24:17 2017,0.25,0.47,0.42,0.62,0.69,0.62,0.52,0.43,0.45
Gajendrabahadu4,863570172594057216,0,1,0,1,4,2,21,Sun May 14 01:42:28 2017,0.25,0.64,0.7,0.989090909091,0.84,0.65,0.76877056337,0.86,0.66
GaliAruna,2943553628,1,0,0,1,210,174,92,Fri Dec 26 05:28:49 2014,0.0047619047619,0.28,0.29,0.07,0.44,0.35,0.35,0.41,0.21
Gandhi50365619,863748596398739456,1,0,0,1,1,0,0,Sun May 14 13:31:27 2017,1.0,0.56,0.789786602043,0.840246053348,0.75,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GaneshD57021372,863556460583809024,1,1,0,2,3,11,1,Sun May 14 00:47:59 2017,0.666666666667,0.68,0.63,0.76,0.96,0.78,0.88,0.63,0.6
GaneshK92554429,863614275872358400,1,0,0,1,1,0,0,Sun May 14 04:37:43 2017,1.0,0.783333333333,0.7,0.8175,0.82,0.88,1.0,0.793147133651,0.72
Ganeshnathsaini,867386250591948800,1,0,0,1,2,2,0,Wed May 24 14:26:12 2017,0.5,0.72,0.171448842695,0.803186734523,0.88,0.91,0.98,0.793147133651,0.35
GanesiKumar,863623367022305282,0,1,0,1,18,1,1,Sun May 14 05:13:50 2017,0.0555555555556,0.66,0.58,0.78,0.79,0.57,0.880921695983,0.87,0.6
GangaSrivast,863629246710894592,1,0,0,1,1,0,20,Sun May 14 05:37:12 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gangaram1919,863581977965809667,1,0,0,1,1,1,21,Sun May 14 02:29:22 2017,1.0,0.79,0.789786602043,0.840246053348,0.92,0.75,0.787951843463,0.793147133651,0.783886357497
Gangarammahto2,863623294473326592,0,1,0,1,3,0,21,Sun May 14 05:13:33 2017,0.333333333333,0.7,0.64,1.0,0.86,0.83,0.950759595515,0.88,0.618116591928
GangulyNeetu,862691110992457728,1,0,0,1,3,3,106,Thu May 11 15:29:23 2017,0.333333333333,0.72,0.9,0.840246053348,0.23,0.361346662576,0.96,0.793147133651,0.7
GareemaVerma,862997424033284098,0,1,0,1,4,0,0,Fri May 12 11:46:34 2017,0.25,0.618,0.527619047619,0.749305555556,0.85,0.68,0.912255041423,0.51,0.658289935533
GargiUniyal,864088444590407680,0,5,0,5,7,0,0,Mon May 15 12:01:53 2017,0.714285714286,0.72,0.7,0.514833333333,0.88,0.78,0.919567407431,0.55,0.658289935533
GarimaB12,862959373043224576,0,1,0,1,25,6,28,Fri May 12 09:15:22 2017,0.04,0.54,0.55,0.74,0.71,0.76,0.27,0.57,0.3
GarimaGulati03,863709693671219200,1,0,0,1,1,0,0,Sun May 14 10:56:52 2017,1.0,0.32,0.789786602043,0.840246053348,0.31,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Garima__S,862155975519633408,1,0,0,1,4,9,10,Wed May 10 04:02:57 2017,0.25,0.69,0.33,0.842619171999,0.94,0.99,0.51,0.793147133651,0.53
GaruVenkat,863561041292251136,1,0,0,1,1,2,20,Sun May 14 01:06:11 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GaurGurcharan,863555998115655682,1,1,0,2,6,6,9,Sun May 14 00:46:08 2017,0.333333333333,0.5,0.53,0.764703097556,0.56,0.8,0.73,0.86,0.47
GaurHansraj,863549641467363329,1,0,0,1,1,0,2,Sun May 14 00:20:53 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GaurSaran,862884082727792641,1,0,0,1,1,0,0,Fri May 12 04:16:11 2017,1.0,0.44,0.413886970534,0.840246053348,0.5475,0.361346662576,0.99,0.793147133651,0.367134858701
Gaurav36350686,863620745200635908,0,1,0,1,12,1,28,Sun May 14 05:03:25 2017,0.0833333333333,0.68,0.64,0.73,0.83,0.7,0.74,0.655,0.65
Gaurav67280449,863268380614250498,1,0,0,1,1,0,21,Sat May 13 05:43:15 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GauravA22885146,863353076907888640,2,0,0,2,4,2,13,Sat May 13 11:19:48 2017,0.5,0.57,0.43,0.785371427089,0.66,0.77,0.7,0.793147133651,0.64
GauravAasat,863673064449597440,1,0,0,1,1,1,1,Sun May 14 08:31:19 2017,1.0,0.65,0.787833735569,0.803186734523,0.17,0.79,0.787951843463,0.793147133651,0.783886357497
GauravT80655118,863610944903028736,0,1,0,1,18,0,21,Sun May 14 04:24:29 2017,0.0555555555556,0.77,0.61,0.78,0.79,0.57,0.645462539664,0.87,0.691547409429
Gauravc88792,863551234086752256,0,1,0,1,6,1,41,Sun May 14 00:27:13 2017,0.166666666667,0.72,0.62,0.838327239195,0.77,0.74,0.82,0.77,0.63
Gauravkoel,863404951246188545,2,2,0,4,5,9,28,Sat May 13 14:45:56 2017,0.8,0.58,0.69,1.0,0.57,0.72,0.59,0.715,0.72
Gauravs32408425,863614960630472705,1,0,0,1,3,3,31,Sun May 14 04:40:26 2017,0.333333333333,0.6,0.51,0.785371427089,0.74,0.94,0.9,0.793147133651,0.75
GaurviSatsangi,486308476,2,8,0,10,438,104,223,Wed Feb 08 04:43:31 2012,0.0228310502283,0.48,0.43,0.37,0.6,0.46,0.29,0.58,0.17
Gautamzooming,863712100379754496,1,0,0,1,1,1,14,Sun May 14 11:06:26 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GayantiDevi,864001486036062208,0,1,0,1,2,0,1,Mon May 15 06:16:21 2017,0.5,0.7,0.56,0.566115079365,0.57,0.361346662576,0.787951843463,0.77,0.577617021277
Gayatri47062819,863371315285286912,0,1,0,1,2,1,24,Sat May 13 12:32:17 2017,0.5,0.76,0.74,0.961054752865,0.75,0.58,0.77,0.86,0.7
GayatriKhanna4,863609969144250368,1,0,0,1,2,0,21,Sun May 14 04:20:36 2017,0.5,0.82,0.56,0.797621863222,0.84,0.423440514469,0.787951843463,0.88,0.52
GayatribenPatil,863562625606721537,2,0,0,2,10,1,20,Sun May 14 01:12:28 2017,0.2,0.75,0.54,0.73,0.92,0.98,0.78,0.793147133651,0.25
Geeta04309894,863284692153503744,2,0,0,2,3,1,22,Sat May 13 06:48:04 2017,0.666666666667,0.45,0.56,0.840246053348,0.4425,0.361346662576,0.82,0.793147133651,0.37
Geeta6176,863261282903875584,1,0,0,1,1,0,1,Sat May 13 05:15:03 2017,1.0,0.91,0.833521895116,0.765439788732,0.96,0.77,0.787951843463,0.793147133651,0.783886357497
Geeta67766682,863559882859048960,0,1,0,1,1,1,1,Sun May 14 01:01:35 2017,1.0,0.788571428571,0.851791013596,0.797621863222,0.74,0.31077283494,0.787951843463,0.6,0.783886357497
Geeta85661041,863015698389270528,1,0,0,1,2,1,51,Fri May 12 12:59:11 2017,0.5,0.73,0.63,0.797621863222,0.86,0.423440514469,0.787951843463,0.88,0.57
GeetaChadhanov,863315626101579776,1,0,0,1,4,2,73,Sat May 13 08:50:59 2017,0.25,0.52,0.71,0.840246053348,0.23,0.361346662576,0.867665198238,0.793147133651,0.59
GeetaGaur9,862881445999661056,1,0,0,1,1,2,0,Fri May 12 04:05:43 2017,1.0,0.55,0.605553637201,0.840246053348,0.5475,0.361346662576,1.0,0.793147133651,0.387419910082
GeetaGu44122438,863556998167752704,1,0,0,1,1,1,1,Sun May 14 00:50:07 2017,1.0,0.65,0.787833735569,0.803186734523,0.17,0.79,0.787951843463,0.793147133651,0.783886357497
GeetaMalik4,863615842604527616,0,1,0,1,30,0,26,Sun May 14 04:43:56 2017,0.0333333333333,0.5,0.47,0.73,0.67,0.8,0.73,0.59,0.41
GeetaMathur15,863567894248013825,1,0,0,1,1,6,20,Sun May 14 01:33:25 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GeetaNagar9,863652259942379520,1,0,0,1,1,0,2,Sun May 14 07:08:39 2017,1.0,0.88,0.983532829531,0.802706715068,0.93,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GeetaSatsangi1,863585790395203588,0,1,0,1,8,0,0,Sun May 14 02:44:31 2017,0.125,0.55,0.54,0.62,0.67,0.75,0.64,0.76,0.54
Geetadeviranchi,863804497994403842,1,0,0,1,1,0,2,Sun May 14 17:13:35 2017,1.0,0.63,0.789786602043,0.840246053348,0.63,0.77,0.787951843463,0.793147133651,0.783886357497
GeetanjliVerma,863559320293711872,1,0,0,1,1,0,0,Sun May 14 00:59:20 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Geetika22449741,863608755434291200,0,2,0,2,19,0,21,Sun May 14 04:15:47 2017,0.105263157895,0.81,0.63,0.66,0.85,0.72,0.833185213646,0.647887906714,0.7234308175
Geetu91916959,863610061586825216,1,0,0,1,1,0,1,Sun May 14 04:20:58 2017,1.0,0.9,0.789786602043,0.840246053348,0.57,0.37,0.787951843463,0.793147133651,0.783886357497
Genadevi2,863563311199133697,1,1,0,2,2,2,21,Sun May 14 01:15:12 2017,1.0,0.68,0.51,0.797621863222,0.87,0.713440514469,0.787951843463,0.73,0.49
GillKashmira,863550745236316161,1,0,0,1,4,0,1,Sun May 14 00:25:16 2017,0.25,0.62,0.68,0.797621863222,0.7825,0.697234682098,0.94,0.59,0.68
Girendra19,863763095247769601,0,0,1,1,1,0,0,Sun May 14 14:29:04 2017,1.0,0.9,0.787833735569,0.803186734523,0.89,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Giri96298334,863761735508873219,0,0,1,1,1,0,0,Sun May 14 14:23:40 2017,1.0,0.9,0.787833735569,0.803186734523,0.89,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Girish12677257,863764136773132288,0,1,0,1,1,2,22,Sun May 14 14:33:12 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
Girish23345224,863766241353138176,0,1,0,1,1,2,22,Sun May 14 14:41:34 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
Girish98075903,863762176682582016,0,1,0,1,1,3,57,Sun May 14 14:25:25 2017,1.0,0.788571428571,0.758687165775,0.797621863222,0.67,0.361346662576,0.787951843463,0.88,0.783886357497
Gittarandhawa,863620573586444290,0,1,0,1,4,0,1,Sun May 14 05:02:44 2017,0.25,0.68,0.6,0.8955,0.72,0.77,0.968206000671,0.88,0.64
GituSharma10,863626606249627648,1,0,0,1,1,2,0,Sun May 14 05:26:43 2017,1.0,0.55,0.789786602043,0.840246053348,0.67,0.71,0.787951843463,0.793147133651,0.783886357497
Gkamala7,863583485633712129,1,0,0,1,1,0,1,Sun May 14 02:35:22 2017,1.0,0.92,0.789786602043,0.840246053348,0.74,0.7,0.787951843463,0.793147133651,0.783886357497
GnanasriA,861950837429600256,1,0,0,1,1,6,7,Tue May 09 14:27:48 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gnarasimharao20,863230035276292096,1,0,0,1,1,0,1,Sat May 13 03:10:53 2017,1.0,0.91,0.789786602043,0.840246053348,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GoelNiketa,863571020820750336,1,0,0,1,4,4,3,Sun May 14 01:45:50 2017,0.25,0.72,0.39,0.840246053348,0.71,0.86,0.77,0.793147133651,0.43
GogiaKomal,863436184550113280,1,0,0,1,2,2,3,Sat May 13 16:50:03 2017,0.5,0.55,0.39,0.840246053348,0.5475,0.361346662576,0.05,0.793147133651,0.34
GognaGanesh,863635149220528128,1,0,0,1,1,0,0,Sun May 14 06:00:39 2017,1.0,0.87,0.983532829531,0.802706715068,0.91,0.53,0.787951843463,0.793147133651,0.783886357497
Goldy31916193,863549951732703232,0,1,0,1,2,0,0,Sun May 14 00:22:07 2017,0.5,0.66,0.68,0.776301438646,0.61,0.234335799835,0.962305822347,0.88,0.681637039996
Goldy54189400,863270274359320576,1,0,0,1,1,0,21,Sat May 13 05:50:46 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GoliPavani,863270274359320576,0,2,0,2,9,8,14,Wed May 10 16:52:02 2017,0.222222222222,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Golu41646011,863750875721990144,1,4,0,5,21,0,2,Sun May 14 13:40:31 2017,0.238095238095,0.66,0.5,0.665,0.57,0.57,0.66033993692,0.54,0.55
GoluPd,863738805349748736,1,0,0,1,2,0,20,Sun May 14 12:52:33 2017,0.5,0.75,0.34,0.840246053348,0.88,0.88,1.0,0.793147133651,0.18
Golugupta_rs,863609013900001281,0,1,0,1,1,1,22,Sun May 14 04:16:48 2017,1.0,0.74,0.840104739086,0.797621863222,0.67,0.56,0.787951843463,0.445449085289,0.783886357497
Gonaryadav1,863580385149505536,1,1,0,2,14,3,21,Sun May 14 02:23:03 2017,0.142857142857,0.6,0.6,0.77,0.73,0.7,0.868501676118,0.725,0.57
GoomberNeetu,863768292460085248,1,0,0,1,3,1,3,Sun May 14 14:49:43 2017,0.333333333333,0.64,0.3475,0.765439788732,0.85,0.77,0.87,0.793147133651,0.42
GoonjanChadha,863632728754798592,1,0,0,1,4,3,89,Sun May 14 05:51:02 2017,0.25,0.63,0.92,0.840246053348,0.23,0.361346662576,0.77,0.793147133651,0.88
Gopal41257538,863334183342624768,1,0,0,1,1,10,21,Sat May 13 10:04:44 2017,1.0,0.61,0.789786602043,0.840246053348,0.31,0.65,0.787951843463,0.793147133651,0.783886357497
GopalVe90745665,863332159272124416,1,0,0,1,1,8,29,Sat May 13 09:56:41 2017,1.0,0.71,0.789786602043,0.840246053348,0.97,0.65,0.787951843463,0.793147133651,0.783886357497
GopalVe93912968,863350422899220480,1,0,0,1,1,8,29,Sat May 13 11:09:15 2017,1.0,0.61,0.789786602043,0.840246053348,0.31,0.65,0.787951843463,0.793147133651,0.783886357497
Gopalsatsangi00,846376849315840003,1,1,0,2,22,148,87,Mon Mar 27 15:02:20 2017,0.0909090909091,0.61,0.51,0.7,0.56,0.6,0.59,0.68,0.31
Gopalyadavrb,863629908462911488,1,0,0,1,1,0,0,Sun May 14 05:39:50 2017,1.0,0.76,0.789786602043,0.840246053348,0.9,0.86,0.787951843463,0.793147133651,0.783886357497
GopiBonthu,863964387220090880,1,1,0,2,2,0,0,Mon May 15 03:48:56 2017,1.0,0.63,0.49,0.775604697263,0.9,0.361346662576,0.787951843463,0.45,0.437617021277
GorakhVivek,863630859923894272,1,1,0,2,6,13,5,Sun May 14 05:43:37 2017,0.333333333333,0.51,0.6,0.81,0.77,0.79,0.75,0.49,0.61
GoranshVerma07,863718441940905984,0,1,0,1,7,0,1,Sun May 14 11:31:38 2017,0.142857142857,0.59,0.68,0.56,0.71,0.6,0.79,0.75,0.49
Gorav52827680,863303581541314560,2,0,0,2,2,2,1,Sat May 13 08:03:08 2017,1.0,0.84,0.555686212958,0.840246053348,0.825,0.9,0.98,0.793147133651,0.41
GorrilaRahul,863298738797895680,1,0,0,1,1,0,21,Sat May 13 07:43:53 2017,1.0,0.99,0.789786602043,0.840246053348,0.98,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GosainNishta,863620801966125056,1,0,0,1,1,0,1,Sun May 14 05:03:39 2017,1.0,0.97,0.789786602043,0.840246053348,0.79,0.34,0.787951843463,0.793147133651,0.783886357497
GouravK22362743,863400168246439936,1,0,0,1,1,7,29,Sat May 13 14:26:56 2017,1.0,0.78,0.789786602043,0.840246053348,0.8,0.75,0.787951843463,0.793147133651,0.783886357497
GouravM07784111,864160811639595008,1,0,0,1,1,0,0,Mon May 15 16:49:27 2017,1.0,0.87,0.983532829531,0.802706715068,0.91,0.53,0.787951843463,0.793147133651,0.783886357497
GouravSinghi1,863613581442646016,1,1,0,2,2,0,21,Sun May 14 04:34:57 2017,1.0,0.82,0.56,0.626250860251,0.88,0.53,0.787951843463,0.88,0.48
Govardh73696452,863550980868145152,0,3,0,3,42,2,3,Sun May 14 00:26:12 2017,0.0714285714286,0.64,0.39,0.33,0.69,0.74,0.91,0.48,0.51
Govind83559761,863637259563741184,1,0,0,1,1,0,66,Sun May 14 06:09:03 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gowri19923660,863537856895217664,0,1,0,1,17,2,16,Sat May 13 23:34:03 2017,0.0588235294118,0.74,0.53,0.89,0.81,0.6,0.860526617812,0.87,0.763388431346
GoyalReenagoyal,863628287385321472,1,0,0,1,1,2,2,Sun May 14 05:33:23 2017,1.0,0.88,0.983532829531,0.802706715068,0.91,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gpadmavathi5,863240883084382208,1,0,0,1,1,0,1,Sat May 13 03:53:59 2017,1.0,0.91,0.789786602043,0.840246053348,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gprempyari1,863251153559195650,1,0,0,1,1,0,1,Sat May 13 04:34:48 2017,1.0,0.91,0.789786602043,0.840246053348,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gprudhiv1,863226652729520128,1,0,0,1,1,0,1,Sat May 13 02:57:26 2017,1.0,0.96,0.789786602043,0.840246053348,0.83,0.44,0.787951843463,0.793147133651,0.783886357497
Grace_Maya_ind,710091360712282113,1,0,0,1,40,51,597,Wed Mar 16 13:12:28 2016,0.025,0.44,0.31,0.66,0.61,0.74,0.59,0.32,0.33
Grkprasadchowd2,863224439214919681,1,0,0,1,1,0,1,Sat May 13 02:48:39 2017,1.0,0.69,0.789786602043,0.840246053348,0.68,0.53,0.787951843463,0.793147133651,0.783886357497
Grlmurthy2,864651979796209665,1,0,0,1,1,0,0,Wed May 17 01:21:11 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GroverKarun,581603539,2,0,0,2,14,193,143,Wed May 16 07:09:08 2012,0.142857142857,0.6,0.48,0.97,0.77,0.79,0.58,0.57,0.46
GroverShaurya,862190182375620608,1,0,0,1,1,0,0,Wed May 10 06:18:52 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gsnraju8,863266303280386048,1,0,0,1,1,1,1,Sat May 13 05:35:00 2017,1.0,0.91,0.789786602043,0.840246053348,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Gubaksh1,863573139976060929,1,0,0,1,1,0,1,Sun May 14 01:54:15 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Guddu4ever4u,863445396395237376,1,1,0,2,2,3,21,Sat May 13 17:26:39 2017,1.0,0.7,0.57,0.797621863222,0.68,0.8,0.787951843463,0.73,0.67
Gudiya24614378,843004264314093568,2,0,0,2,88,7,111,Sat Mar 18 07:40:53 2017,0.0227272727273,0.45,0.41,0.32,0.71,0.68,0.5,0.53,0.44
GudiyaDevi5,863988272686563328,2,3,0,5,21,1,2,Mon May 15 05:23:51 2017,0.238095238095,0.59,0.57,0.71,0.61,0.68,0.54,0.55,0.47
GuglianiArshiya,863633316120940544,1,0,0,1,1,0,2,Sun May 14 05:53:22 2017,1.0,0.68,0.983532829531,0.802706715068,0.51,0.76,0.787951843463,0.793147133651,0.783886357497
GulabSi95844575,863631643659063300,0,1,0,1,3,0,21,Sun May 14 05:46:44 2017,0.333333333333,0.71,0.67,1.0,0.86,0.83,0.875924845881,0.88,0.638116591928
GulatiSaheb,863740673219903488,1,0,0,1,1,31,83,Sun May 14 12:59:58 2017,1.0,0.8,0.983532829531,0.802706715068,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
GulatiSatguru,864102737293840384,0,1,0,1,1,2,20,Mon May 15 12:58:41 2017,1.0,0.678,0.833519447615,0.797621863222,0.58,0.593440514469,0.787951843463,0.7,0.783886357497
Gulfam65171932,862674149822447624,2,2,0,4,4,1,0,Thu May 11 14:21:59 2017,1.0,0.52,0.58,0.572034571723,0.9,0.361346662576,0.71,0.53,0.52
Gulshan52965736,863613801899466752,0,1,0,1,4,1,36,Sun May 14 04:35:50 2017,0.25,0.6,0.69,0.647298807917,0.68,0.361346662576,0.67,0.56,0.7
